street,direction,seq,node_id,cardinal,file,road,sidewalk,building,wall,fence,pole,traffic_light,traffic_sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle
east_41st_street,east_to_west,15,n00624,W,east_41st_street/east_to_west/15_n00624_W.jpg,30.6753,1.8123,51.4316,0.2698,0.0,0.2159,0.0648,0.0,3.5659,0.0,0.0,0.5086,0.022,11.4038,0.0,0.0,0.0,0.0,0.0299
east_41st_street,east_to_west,16,n00623,W,east_41st_street/east_to_west/16_n00623_W.jpg,34.4717,6.2881,42.8586,0.4281,0.0,1.9173,0.0444,0.35,10.2249,0.0,0.0136,1.8034,0.1203,1.2125,0.0,0.0,0.0,0.1155,0.1514
east_41st_street,east_to_west,17,n00622,W,east_41st_street/east_to_west/17_n00622_W.jpg,32.854,0.956,32.082,1.1518,0.0,0.0275,0.0,0.0008,21.3122,0.0357,0.0462,0.2259,0.0,11.3009,0.007,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,18,n00621,W,east_41st_street/east_to_west/18_n00621_W.jpg,31.7416,0.6402,54.8115,0.0,0.0,0.002,0.0047,0.0058,0.1592,0.0,0.0,0.2967,0.0066,12.3316,0.0,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,19,n00620,W,east_41st_street/east_to_west/19_n00620_W.jpg,37.9208,4.26,49.2083,0.0,0.0,0.9985,0.0842,0.0511,1.5978,0.0,2.4607,1.6206,0.0033,0.5226,0.3728,0.0,0.0,0.0,0.8992
east_41st_street,east_to_west,20,n00619,W,east_41st_street/east_to_west/20_n00619_W.jpg,44.054,0.9374,44.6859,0.2982,0.0,0.581,0.1264,0.0766,2.9882,0.0,3.3034,0.1947,0.0743,2.5127,0.0,0.0,0.0,0.0,0.1673
east_41st_street,east_to_west,21,n00618,W,east_41st_street/east_to_west/21_n00618_W.jpg,32.4406,5.298,54.0396,0.0,0.0,0.5267,0.0,0.0847,0.5406,0.0,0.0252,0.3441,0.0079,6.6924,0.0,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,22,n00617,W,east_41st_street/east_to_west/22_n00617_W.jpg,34.2391,4.792,50.0781,0.6975,0.0,0.0697,0.0,0.0182,3.2529,0.1365,0.0044,0.6583,0.0,6.0525,0.0,0.0,0.0,0.0,0.0008
east_41st_street,east_to_west,23,n00616,W,east_41st_street/east_to_west/23_n00616_W.jpg,36.6956,5.1573,53.1404,0.0,0.0006,0.5424,0.0007,0.2126,0.0,0.0101,0.0646,0.3372,0.2443,2.8998,0.1438,0.0,0.0,0.0488,0.5017
east_41st_street,east_to_west,24,n00615,W,east_41st_street/east_to_west/24_n00615_W.jpg,37.3047,7.3055,50.1459,0.0,0.0297,3.1347,0.0221,0.0025,0.2714,0.1599,0.1645,0.146,0.0,0.8374,0.0,0.0,0.0614,0.0,0.4142
east_41st_street,east_to_west,25,n00614,W,east_41st_street/east_to_west/25_n00614_W.jpg,36.1437,5.3459,49.6841,0.0,0.0365,0.3685,0.0011,0.0559,2.342,0.0456,0.0539,0.275,0.0,5.6462,0.0,0.0,0.0,0.0,0.0017
east_41st_street,east_to_west,26,n00613,W,east_41st_street/east_to_west/26_n00613_W.jpg,35.0516,3.258,48.0175,0.0,0.0,0.7323,0.0049,0.0,5.679,0.0,0.6787,0.142,0.0006,5.9975,0.0,0.0,0.0,0.0,0.438
east_41st_street,east_to_west,27,n00612,W,east_41st_street/east_to_west/27_n00612_W.jpg,38.5596,5.8496,50.7185,0.0,0.1421,0.6786,0.0206,0.041,3.2941,0.0,0.1168,0.4376,0.0,0.1415,0.0,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,28,n00611,W,east_41st_street/east_to_west/28_n00611_W.jpg,42.4065,2.0652,50.7495,0.0,0.0,0.2929,0.0069,0.1667,0.0274,0.0,2.0328,0.9951,0.0,0.7641,0.4791,0.0,0.0,0.0,0.0139
east_41st_street,east_to_west,29,n00610,W,east_41st_street/east_to_west/29_n00610_W.jpg,31.4696,1.1656,43.1664,0.0,0.3866,0.1531,0.0168,0.0848,0.018,0.0,1.4363,0.2098,0.0,6.1183,15.7745,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,30,n00609,W,east_41st_street/east_to_west/30_n00609_W.jpg,35.3369,3.55,52.4933,0.0,0.8334,0.0199,0.0,0.0075,0.002,0.0,1.597,0.3689,0.0027,5.4938,0.0005,0.2942,0.0,0.0,0.0
east_41st_street,east_to_west,31,n00608,W,east_41st_street/east_to_west/31_n00608_W.jpg,35.8764,3.9746,49.6485,0.0,0.0,0.1928,0.0,0.0,0.0007,0.0,1.7974,0.1673,0.0,6.301,0.0,2.0413,0.0,0.0,0.0
east_41st_street,east_to_west,32,n00607,W,east_41st_street/east_to_west/32_n00607_W.jpg,34.2258,2.939,49.6808,0.0,0.0412,0.1983,0.0145,0.3255,0.1442,0.0045,0.7933,0.0726,0.0,8.4412,3.1032,0.0,0.0066,0.0,0.0092
east_41st_street,east_to_west,33,n00606,W,east_41st_street/east_to_west/33_n00606_W.jpg,33.73,0.9613,47.9405,0.0,0.0066,1.159,0.0003,0.0393,0.0701,0.0,0.4691,0.0667,0.0,15.5571,0.0,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,34,n00605,W,east_41st_street/east_to_west/34_n00605_W.jpg,33.2136,1.9733,50.3367,0.0,0.0366,2.3444,0.0848,0.101,0.0235,0.061,0.5237,0.6555,0.0,10.5174,0.0,0.0,0.0,0.0,0.1285
east_41st_street,east_to_west,35,n00604,W,east_41st_street/east_to_west/35_n00604_W.jpg,39.2632,5.1396,48.3088,0.0,0.0001,1.5021,0.0,0.0118,0.0,0.0717,4.4148,0.6802,0.0,0.6077,0.0,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,36,n00603,W,east_41st_street/east_to_west/36_n00603_W.jpg,39.462,3.5959,43.8378,0.0,0.2014,2.6024,0.1726,0.3484,1.2023,0.0,4.8859,1.0495,0.118,2.347,0.0,0.1136,0.0,0.0007,0.0625
east_41st_street,east_to_west,37,n00602,W,east_41st_street/east_to_west/37_n00602_W.jpg,34.0436,7.818,53.5856,0.0,0.0,0.1806,0.0,0.025,0.1031,0.0,0.5706,0.2905,0.0,2.7609,0.0,0.0,0.0,0.0,0.6221
east_41st_street,east_to_west,38,n00601,W,east_41st_street/east_to_west/38_n00601_W.jpg,36.2731,3.8686,51.715,0.0,0.0,0.5304,0.0032,0.0109,0.0003,0.0,2.2373,0.1155,0.0,5.2398,0.0,0.0,0.0058,0.0,0.0
east_41st_street,east_to_west,39,n00600,W,east_41st_street/east_to_west/39_n00600_W.jpg,36.879,4.6491,53.0694,0.0,0.0,1.1185,0.0,0.04,0.2736,0.0164,2.6421,0.2664,0.0,1.0452,0.0003,0.0,0.0,0.0,0.0
east_41st_street,east_to_west,40,n00599,W,east_41st_street/east_to_west/40_n00599_W.jpg,35.5368,3.6679,52.4262,0.0,0.2738,0.1623,0.0,0.0034,0.0,0.0,2.6769,0.4362,0.0,4.8061,0.0,0.0,0.0102,0.0,0.0
east_41st_street,east_to_west,41,n00598,W,east_41st_street/east_to_west/41_n00598_W.jpg,33.7489,1.9748,44.4955,0.0,0.7446,0.7827,0.0,0.1357,2.0427,0.0,2.8294,0.0591,0.0,2.8046,7.7066,2.6751,0.0,0.0,0.0003
east_41st_street,east_to_west,42,n00597,W,east_41st_street/east_to_west/42_n00597_W.jpg,35.7006,2.9737,45.9974,0.0755,1.3911,0.3681,0.029,0.0011,3.9925,0.0,0.0,1.3578,0.0414,7.9461,0.0,0.0,0.0,0.0,0.1258
east_41st_street,east_to_west,43,n00596,W,east_41st_street/east_to_west/43_n00596_W.jpg,42.5506,0.8446,43.0613,0.0,0.0146,0.9465,0.2542,0.1061,0.7195,0.0,6.6309,3.1641,0.0166,0.7161,0.0,0.9232,0.0,0.0,0.0516
east_41st_street,east_to_west,44,n00595,W,east_41st_street/east_to_west/44_n00595_W.jpg,36.287,5.4935,45.3233,0.0,0.003,1.4105,0.0147,0.2269,2.4878,0.0,5.2,1.8444,0.0,1.7089,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,1,n00595,E,east_41st_street/west_to_east/01_n00595_E.jpg,41.764,1.0173,48.0864,0.0,0.0,0.945,0.5884,0.2524,0.0175,0.0,2.1247,3.1301,0.0,0.8935,0.0592,1.0602,0.0,0.0,0.0613
east_41st_street,west_to_east,2,n00596,E,east_41st_street/west_to_east/02_n00596_E.jpg,35.6965,3.7781,54.3996,0.0,0.1617,0.2472,0.0,0.0708,0.8566,0.0,0.0576,3.3152,0.1187,1.0025,0.0,0.0,0.0,0.0,0.2955
east_41st_street,west_to_east,3,n00597,E,east_41st_street/west_to_east/03_n00597_E.jpg,33.2151,2.393,51.0081,0.0,0.2068,0.1746,0.0046,0.0,4.704,0.0,0.1387,0.344,0.0,7.1035,0.5407,0.0326,0.0,0.0,0.1343
east_41st_street,west_to_east,4,n00598,E,east_41st_street/west_to_east/04_n00598_E.jpg,34.5523,4.6024,55.9696,0.0,0.0,0.1147,0.0,0.0005,0.0,0.0,1.5821,0.3486,0.0215,2.7913,0.0,0.0,0.0,0.0,0.0171
east_41st_street,west_to_east,5,n00599,E,east_41st_street/west_to_east/05_n00599_E.jpg,33.8131,5.9593,55.8163,0.0,0.0,0.0845,0.0152,0.0321,0.5739,0.0,1.6666,0.3885,0.003,1.6476,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,6,n00600,E,east_41st_street/west_to_east/06_n00600_E.jpg,29.2538,1.3603,53.3209,0.0,0.0,0.6092,0.0,0.0105,0.0,0.0042,1.8165,0.0914,0.0,13.5333,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,7,n00601,E,east_41st_street/west_to_east/07_n00601_E.jpg,34.2865,5.7524,56.5398,0.0,0.0114,0.1462,0.0158,0.0813,0.0662,0.0,0.0,0.1002,0.0,2.9856,0.0,0.0,0.0,0.0,0.0146
east_41st_street,west_to_east,8,n00602,E,east_41st_street/west_to_east/08_n00602_E.jpg,30.7683,5.1813,49.0348,0.0,0.0,2.6056,0.0971,0.784,1.4284,0.0017,3.7556,1.0163,0.0592,4.3899,0.5525,0.1904,0.0,0.0,0.135
east_41st_street,west_to_east,9,n00603,E,east_41st_street/west_to_east/09_n00603_E.jpg,35.6996,5.2282,55.4698,0.0,0.0,1.6936,0.024,0.0802,0.0208,0.0041,0.3838,0.8711,0.0,0.523,0.0,0.0,0.0019,0.0,0.0
east_41st_street,west_to_east,10,n00604,E,east_41st_street/west_to_east/10_n00604_E.jpg,34.9135,6.5077,48.295,0.0474,0.0633,1.5191,0.2208,0.2975,0.7403,0.0003,3.4141,1.9724,0.0,1.9338,0.0586,0.0,0.0,0.0,0.0161
east_41st_street,west_to_east,11,n00605,E,east_41st_street/west_to_east/11_n00605_E.jpg,31.1167,1.5414,50.7745,0.0,0.0,0.0071,0.0,0.0015,0.06,0.0,2.285,0.0879,0.0,14.1258,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,12,n00606,E,east_41st_street/west_to_east/12_n00606_E.jpg,30.2302,0.3666,49.863,0.0114,0.0,0.2766,0.0,0.1716,0.0168,0.0781,0.0155,0.0679,0.0,18.6118,0.0,0.2905,0.0,0.0,0.0
east_41st_street,west_to_east,13,n00607,E,east_41st_street/west_to_east/13_n00607_E.jpg,28.5957,1.3757,45.7907,0.0,0.0,0.1499,0.0,0.0,0.3587,0.0,0.4053,0.2279,0.0,6.3092,0.0,16.7869,0.0,0.0,0.0
east_41st_street,west_to_east,14,n00608,E,east_41st_street/west_to_east/14_n00608_E.jpg,33.6725,3.9268,57.134,0.0,0.0318,0.1489,0.0,0.0024,0.019,0.0,0.0,0.3488,0.0,4.7147,0.0011,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,15,n00609,E,east_41st_street/west_to_east/15_n00609_E.jpg,30.8317,1.5484,55.7606,0.0,0.6613,0.3896,0.0,0.1562,0.0917,0.0012,0.5793,0.7419,0.0,9.2028,0.0345,0.0008,0.0,0.0,0.0
east_41st_street,west_to_east,16,n00610,E,east_41st_street/west_to_east/16_n00610_E.jpg,35.8289,3.727,57.6782,0.0,0.0,0.049,0.0538,0.0,0.0807,0.0,0.1955,0.8978,0.0,1.4561,0.033,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,17,n00611,E,east_41st_street/west_to_east/17_n00611_E.jpg,39.2091,0.703,44.6245,0.0003,0.0254,0.3089,0.1425,0.0636,1.0754,0.0,5.1398,0.3324,0.0,6.8178,1.5323,0.0,0.0,0.0,0.0249
east_41st_street,west_to_east,18,n00612,E,east_41st_street/west_to_east/18_n00612_E.jpg,35.7882,5.3427,50.5393,0.0,0.0,0.6906,0.0385,0.0104,4.3777,0.0,0.9715,0.071,0.0,1.4378,0.1183,0.0809,0.0,0.0,0.5331
east_41st_street,west_to_east,19,n00613,E,east_41st_street/west_to_east/19_n00613_E.jpg,34.655,5.9815,49.3607,0.0,0.0,0.2395,0.0169,0.0948,5.2879,0.0,1.2499,0.1795,0.0,2.8239,0.0958,0.0,0.0,0.0,0.0146
east_41st_street,west_to_east,20,n00614,E,east_41st_street/west_to_east/20_n00614_E.jpg,33.5066,4.4898,47.7254,0.0,0.0,1.0364,0.0,0.3406,0.162,0.0,2.1005,0.2517,0.0,0.4057,6.9176,3.0637,0.0,0.0,0.0
east_41st_street,west_to_east,21,n00615,E,east_41st_street/west_to_east/21_n00615_E.jpg,35.0396,7.5688,53.1641,0.0,0.0093,0.6584,0.0009,0.1271,0.8487,0.0,0.7311,0.2089,0.0046,1.5345,0.0,0.0,0.0,0.0,0.1039
east_41st_street,west_to_east,22,n00616,E,east_41st_street/west_to_east/22_n00616_E.jpg,33.5757,4.4241,48.7719,0.0005,0.0,0.579,0.0024,0.087,5.6067,0.4068,0.2224,0.5737,0.0,5.7368,0.0,0.0,0.0,0.0,0.0131
east_41st_street,west_to_east,23,n00617,E,east_41st_street/west_to_east/23_n00617_E.jpg,31.4721,3.3715,52.2995,0.9477,0.0118,0.1129,0.0106,0.0776,1.9046,0.0,0.1245,0.0,0.0,9.6064,0.0198,0.0,0.0,0.0,0.0411
east_41st_street,west_to_east,24,n00618,E,east_41st_street/west_to_east/24_n00618_E.jpg,37.6036,6.0333,49.9026,0.0,0.0014,0.6599,0.1484,0.1675,1.8131,0.0,0.577,0.6223,0.0,1.9338,0.0546,0.4825,0.0,0.0,0.0
east_41st_street,west_to_east,25,n00619,E,east_41st_street/west_to_east/25_n00619_E.jpg,42.6465,2.4331,46.6049,0.0,0.0,0.8186,0.0989,0.1552,1.8375,0.0002,4.2645,0.7479,0.0046,0.3579,0.0,0.0,0.0,0.0,0.0301
east_41st_street,west_to_east,26,n00620,E,east_41st_street/west_to_east/26_n00620_E.jpg,34.3518,2.3055,51.7792,0.0,0.0,0.5064,0.0019,0.0,2.2106,0.0,0.0,0.1856,0.0,8.6589,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,27,n00621,E,east_41st_street/west_to_east/27_n00621_E.jpg,35.6552,3.172,38.9026,0.0731,0.0,0.1369,0.0,0.0,13.8069,0.0,0.0,0.5852,0.0139,7.3158,0.0,0.0,0.0,0.0,0.3384
east_41st_street,west_to_east,28,n00622,E,east_41st_street/west_to_east/28_n00622_E.jpg,33.8508,0.8783,35.5036,0.6057,0.0,0.0747,0.0412,0.007,13.5304,0.0183,0.065,0.3664,0.265,14.5689,0.0,0.0,0.0,0.0,0.2246
east_41st_street,west_to_east,29,n00623,E,east_41st_street/west_to_east/29_n00623_E.jpg,43.4317,2.224,45.1478,0.4026,0.0,0.5194,0.501,0.1044,4.7133,0.0097,0.489,0.8955,0.0166,1.442,0.0795,0.0141,0.0,0.0,0.0096
east_41st_street,west_to_east,30,n00624,E,east_41st_street/west_to_east/30_n00624_E.jpg,36.6607,5.307,50.6259,0.0,0.0362,0.177,0.0,0.0587,0.0029,0.0886,3.2749,0.9104,0.0,2.8578,0.0,0.0,0.0001,0.0,0.0
east_41st_street,west_to_east,31,n00625,E,east_41st_street/west_to_east/31_n00625_E.jpg,35.8027,4.131,49.495,0.0,0.0089,0.1515,0.0,0.0,0.156,0.0,3.6966,0.3926,0.0,6.079,0.0,0.0,0.0,0.0444,0.0425
east_41st_street,west_to_east,32,n00626,E,east_41st_street/west_to_east/32_n00626_E.jpg,35.8782,3.0428,47.3337,0.0,0.0208,0.0036,0.0,0.0586,1.2878,0.0,4.4188,0.2454,0.0,7.7101,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,33,n00627,E,east_41st_street/west_to_east/33_n00627_E.jpg,37.2707,6.3826,48.3586,0.0,1.8976,0.363,0.0029,0.0017,0.1179,0.0,2.822,0.1972,0.0,2.5859,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,34,n00628,E,east_41st_street/west_to_east/34_n00628_E.jpg,28.4555,3.7559,53.1902,0.0,0.0,0.0808,0.0,0.2446,0.4241,0.0,0.8438,1.1783,0.014,11.3955,0.0,0.0,0.0,0.0986,0.3187
east_41st_street,west_to_east,35,n00629,E,east_41st_street/west_to_east/35_n00629_E.jpg,46.4689,0.516,46.3408,0.0,0.0375,0.2262,0.0861,0.0813,2.1844,0.0011,1.9165,0.3363,0.0,1.3072,0.4391,0.0129,0.0,0.0281,0.0177
east_41st_street,west_to_east,36,n00630,E,east_41st_street/west_to_east/36_n00630_E.jpg,38.9036,6.3507,44.4355,0.0,0.041,0.9947,0.0165,0.4566,2.9368,0.0,3.9964,0.2667,0.1713,1.375,0.0,0.0,0.0,0.0,0.0553
east_41st_street,west_to_east,37,n00631,E,east_41st_street/west_to_east/37_n00631_E.jpg,34.2369,4.5062,47.8729,0.0,0.0,0.1801,0.0,0.0,4.5652,0.0,0.0,0.0,0.0,8.6386,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,38,n00632,E,east_41st_street/west_to_east/38_n00632_E.jpg,33.723,2.9683,38.6375,0.0128,0.0,0.0084,0.0,0.2157,15.2917,0.0065,0.0,0.0039,0.0,9.1322,0.0,0.0,0.0,0.0,0.0001
east_41st_street,west_to_east,39,n00633,E,east_41st_street/west_to_east/39_n00633_E.jpg,33.4812,3.0755,37.7982,0.0229,0.0084,0.01,0.0,0.0031,15.8006,0.1155,0.0091,0.0092,0.0,9.6663,0.0,0.0,0.0,0.0,0.0
east_41st_street,west_to_east,40,n00634,E,east_41st_street/west_to_east/40_n00634_E.jpg,36.5305,5.1497,35.2779,0.0042,0.0511,0.1262,0.0,0.0227,19.4275,0.1503,0.0,0.0514,0.0,1.6225,0.0,0.0,0.0,1.4348,0.151
east_41st_street,west_to_east,41,n00635,E,east_41st_street/west_to_east/41_n00635_E.jpg,33.2669,1.713,32.8737,0.1315,1.3326,0.1644,0.0,0.0405,19.2794,0.6151,0.0,0.6784,0.1152,9.0541,0.0,0.0,0.0,0.307,0.4283
east_41st_street,west_to_east,42,n00636,E,east_41st_street/west_to_east/42_n00636_E.jpg,34.1219,3.6359,41.5007,0.0664,0.0116,0.1093,0.0,0.0542,12.2303,0.0596,0.0008,0.3841,0.384,7.325,0.0,0.0,0.0,0.0801,0.036
east_41st_street,west_to_east,43,n00637,E,east_41st_street/west_to_east/43_n00637_E.jpg,33.5069,3.0969,27.4579,0.0,2.3481,0.5741,0.0154,0.3137,25.2245,0.0434,0.0,0.0654,0.0011,7.261,0.0,0.0,0.0,0.0,0.0915
east_41st_street,west_to_east,44,n00638,E,east_41st_street/west_to_east/44_n00638_E.jpg,43.9533,1.4771,41.2216,0.0177,0.1325,0.459,0.015,0.2034,10.5819,0.0036,0.2147,0.1939,0.0014,1.4722,0.0,0.0,0.0,0.0,0.0526
east_42nd_street,east_to_west,1,n00686,W,east_42nd_street/east_to_west/01_n00686_W.jpg,41.9323,3.0605,40.5743,0.0,2.1526,0.2628,0.0006,0.1674,6.6391,0.0,2.1956,0.2813,0.1854,1.2023,0.0,1.206,0.0,0.0,0.1398
east_42nd_street,east_to_west,2,n00685,W,east_42nd_street/east_to_west/02_n00685_W.jpg,39.0951,0.8806,39.4737,0.0,0.0088,0.0873,0.0,0.0992,5.7866,0.0,1.8473,0.1345,0.0,2.2018,0.0,10.3851,0.0,0.0,0.0
east_42nd_street,east_to_west,3,n00684,W,east_42nd_street/east_to_west/03_n00684_W.jpg,39.0934,0.5509,35.2609,0.0,0.0085,0.0172,0.0,0.0057,11.6216,0.0,0.0,0.0,0.0,2.124,0.0,11.3179,0.0,0.0,0.0
east_42nd_street,east_to_west,4,n00683,W,east_42nd_street/east_to_west/04_n00683_W.jpg,41.3757,2.9819,15.6236,8.9185,1.021,0.2625,0.0,0.0265,26.9109,0.0,0.6114,0.0766,0.0,2.1914,0.0,0.0,0.0,0.0,0.0
east_42nd_street,east_to_west,5,n00682,W,east_42nd_street/east_to_west/05_n00682_W.jpg,42.3143,3.0681,19.5765,0.8257,4.2645,0.4479,0.0,0.1644,28.4241,0.0014,0.3737,0.0499,0.0,0.4371,0.0,0.0,0.0,0.0,0.0524
east_42nd_street,east_to_west,6,n00681,W,east_42nd_street/east_to_west/06_n00681_W.jpg,41.4441,1.1144,33.7759,0.6349,2.2604,0.0675,0.0,0.0063,14.8987,0.0138,3.1959,0.1314,0.0,2.3152,0.1417,0.0,0.0,0.0,0.0
east_42nd_street,east_to_west,7,n00680,W,east_42nd_street/east_to_west/07_n00680_W.jpg,42.0785,1.9038,40.1471,0.0468,0.1631,0.3647,0.0034,0.5308,9.6443,0.0114,2.7054,0.1476,0.0,2.0454,0.0004,0.063,0.0,0.0,0.1442
east_42nd_street,east_to_west,8,n00679,W,east_42nd_street/east_to_west/08_n00679_W.jpg,41.645,1.8694,37.9419,0.0123,1.6311,0.082,0.0065,0.005,10.7233,0.0003,3.1985,0.11,0.0,2.7747,0.0,0.0,0.0,0.0,0.0
east_42nd_street,east_to_west,9,n00678,W,east_42nd_street/east_to_west/09_n00678_W.jpg,39.4595,0.8779,46.185,0.0,0.744,0.6521,0.0012,0.0364,0.2496,0.0778,3.244,0.0822,0.0,8.3887,0.0,0.0,0.0,0.0,0.0018
east_42nd_street,east_to_west,10,n00677,W,east_42nd_street/east_to_west/10_n00677_W.jpg,37.0131,2.5146,49.7297,0.3291,0.0046,0.199,0.0458,0.0254,0.287,0.0688,2.1579,0.2287,0.0,7.3569,0.0166,0.0,0.0,0.0,0.0227
east_42nd_street,east_to_west,11,n00676,W,east_42nd_street/east_to_west/11_n00676_W.jpg,36.6434,0.6797,42.0515,0.0,0.0081,0.1001,0.0773,0.0244,0.8051,0.0,8.0699,1.4504,0.0,10.09,0.0,0.0,0.0,0.0,0.0
east_42nd_street,east_to_west,12,n00675,W,east_42nd_street/east_to_west/12_n00675_W.jpg,38.9263,3.3094,45.2615,0.0,0.0048,0.4187,0.0215,0.3071,6.563,0.0,2.1219,1.7382,0.0,1.3241,0.0,0.0,0.0,0.0,0.0036
east_42nd_street,east_to_west,13,n00674,W,east_42nd_street/east_to_west/13_n00674_W.jpg,34.1948,1.4027,51.3355,0.0,0.0002,0.5698,0.0002,0.4542,0.879,0.0,2.3564,0.5346,0.0,8.1111,0.1617,0.0,0.0,0.0,0.0
east_42nd_street,east_to_west,14,n00673,W,east_42nd_street/east_to_west/14_n00673_W.jpg,37.7356,1.3059,43.5867,0.0,1.1405,0.1915,0.0202,0.201,3.6675,0.0116,1.8254,0.0218,0.0,0.2398,10.0525,0.0,0.0,0.0,0.0001
east_42nd_street,east_to_west,15,n00672,W,east_42nd_street/east_to_west/15_n00672_W.jpg,31.2891,0.593,57.0711,5.9236,1.1546,0.5813,0.0,0.227,0.0162,0.0055,0.5089,1.7978,0.0,0.8318,0.0,0.0,0.0,0.0,0.0
east_42nd_street,east_to_west,16,n00671,W,east_42nd_street/east_to_west/16_n00671_W.jpg,32.5986,0.0995,45.3154,1.4924,0.0378,0.0001,0.0,0.0367,4.415,0.0,0.0,0.0814,0.0,0.1174,0.0,15.8056,0.0,0.0,0.0
east_42nd_street,east_to_west,17,n00670,W,east_42nd_street/east_to_west/17_n00670_W.jpg,38.6759,1.259,52.2387,2.7394,0.878,0.2885,0.0,0.1901,0.0671,0.002,0.5451,0.6286,0.0,2.3822,0.061,0.0,0.0,0.0243,0.0201
east_42nd_street,east_to_west,18,n00669,W,east_42nd_street/east_to_west/18_n00669_W.jpg,32.7755,0.2782,51.4836,0.0,0.0168,0.1134,0.0097,0.0024,0.0197,0.0008,1.8564,0.4246,0.0,13.0108,0.0,0.0,0.0,0.0,0.0082
east_42nd_street,east_to_west,19,n00668,W,east_42nd_street/east_to_west/19_n00668_W.jpg,35.8933,0.9621,53.333,0.0029,0.0184,0.0871,0.0186,0.0161,0.0556,0.0009,0.0428,1.2072,0.0686,8.289,0.0041,0.0,0.0,0.0004,0.0
east_42nd_street,east_to_west,20,n00667,W,east_42nd_street/east_to_west/20_n00667_W.jpg,41.8001,1.3815,53.8008,0.0469,0.0,0.2422,0.0442,0.0836,0.1664,0.0096,0.1674,1.9096,0.0,0.292,0.0,0.0,0.0,0.0,0.0557
east_42nd_street,east_to_west,21,n00666,W,east_42nd_street/east_to_west/21_n00666_W.jpg,44.3432,0.8931,48.1081,0.0014,0.0,0.639,0.0508,0.2719,0.2557,0.0,2.5222,2.2914,0.0058,0.4612,0.0,0.0,0.0,0.0059,0.1502
east_42nd_street,east_to_west,22,n00665,W,east_42nd_street/east_to_west/22_n00665_W.jpg,44.5688,0.7651,47.7261,0.0,0.0058,0.4703,0.0948,0.0351,0.5129,0.0002,2.9058,0.4318,0.102,2.3156,0.0368,0.025,0.0,0.0,0.0037
east_42nd_street,east_to_west,23,n00664,W,east_42nd_street/east_to_west/23_n00664_W.jpg,39.7825,2.3494,47.5821,0.0,0.0033,1.0527,0.1728,0.3283,0.1981,0.2155,2.3213,1.1613,0.0,2.4317,0.0,2.3637,0.0,0.0,0.0375
east_42nd_street,east_to_west,24,n00663,W,east_42nd_street/east_to_west/24_n00663_W.jpg,32.3788,2.4102,49.8975,0.0,0.0,0.1003,0.0,0.0165,0.1606,0.0,2.2662,0.2459,0.0286,12.4043,0.0,0.0,0.0,0.0,0.0911
east_42nd_street,east_to_west,25,n00662,W,east_42nd_street/east_to_west/25_n00662_W.jpg,33.9559,1.9072,44.9977,0.0,0.3023,0.0993,0.0036,0.0064,0.1983,0.0084,2.3171,0.2348,0.0,14.9826,0.207,0.7792,0.0,0.0,0.0
east_42nd_street,east_to_west,26,n00661,W,east_42nd_street/east_to_west/26_n00661_W.jpg,32.5781,0.7228,36.6662,0.0,0.0002,0.1158,0.0,0.0002,0.2847,0.0,2.571,0.4061,0.0027,4.7192,0.0795,21.7979,0.0,0.0,0.0557
east_42nd_street,east_to_west,27,n00660,W,east_42nd_street/east_to_west/27_n00660_W.jpg,33.4784,0.2513,36.5028,0.0,0.0457,0.1707,0.0077,0.0017,0.0,0.0,2.6917,0.1533,0.0,15.8298,0.1472,10.7002,0.0,0.0,0.0195
east_42nd_street,east_to_west,28,n00659,W,east_42nd_street/east_to_west/28_n00659_W.jpg,41.5674,1.4573,49.8898,0.1711,0.6174,0.3446,0.0023,0.022,0.0,0.0161,0.8287,0.2627,0.0,3.6916,1.1289,0.0,0.0,0.0,0.0
east_42nd_street,east_to_west,29,n00658,W,east_42nd_street/east_to_west/29_n00658_W.jpg,30.4857,0.1045,44.7952,0.0,0.0,0.5271,0.3086,0.1755,0.002,0.0013,3.4887,1.269,0.0001,18.8089,0.0,0.0,0.0,0.0,0.0333
east_42nd_street,east_to_west,30,n00657,W,east_42nd_street/east_to_west/30_n00657_W.jpg,44.5002,0.6356,46.1201,0.0,0.0042,0.2335,0.0198,0.1713,0.4619,0.038,4.4832,1.9813,0.0,1.2803,0.0,0.0,0.0,0.0,0.0706
