node_id,street_axis_deg,GVI,VEI,osm_name,typology,northing_m,lat,lon,chain,chain_pos_m,street_segment,cross_dist,along_dist,mapping_id,scaffold_frac,SVF_band,BVF_band,sky_of_pair,sky_veg_residual,face_id,H_m,facade_sides_hit,facade_sides_open,facade_empty_bearing,W_facade,HW_facade,HW_assigned,HW_effective,HW_source,HW_ratio,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev
n00211,28.709566774194077,10.11214915340619,0.8580960322358702,Park Avenue,avenue_canyon,47.94064611789071,40.747374,-73.981271,Park_Ave_West,40.00110356555897,Park_Ave_West,-302.33188740063986,-296.13281053109955,Park_Ave_West_003,0.0759317651391029,0.0635345565482455,0.3841946898520491,0.1419039677641298,0.0783694112158843,f10,49.961292,2,0,,42.74679473545633,1.168772824002161,1.6380751475409836,1.168772824002161,measured,1.168772824002161,0.0,0.0,29.8,209.8
n00212,28.80924329135101,15.254889350681612,0.8707356472182853,Park Avenue,avenue_canyon,67.90314329159173,40.747531,-73.981154,Park_Ave_West,60.03508816271917,Park_Ave_West,-302.147327140407,-276.09626887077866,Park_Ave_West_004,0.0537936608307063,0.0553220411680931,0.3726539628700351,0.1292643527817146,0.0739423116136215,f10,49.554384000000006,2,0,,42.85924820236325,1.1562121613992191,1.6247339016393445,1.1562121613992191,measured,1.1562121613992191,0.0,0.0,29.7,209.7
n00213,28.7092131605597,15.14030251785928,0.8063874802206225,Park Avenue,avenue_canyon,87.76896000242272,40.74768699999999,-73.981037,Park_Ave_West,79.97255585600632,Park_Ave_West,-301.9089286863432,-256.1568538831865,Park_Ave_West_005,0.016236360228504,0.076464536097717,0.3184713708614446,0.1936125197793775,0.1171479836816604,f10,50.3682,2,0,,43.04560591271727,1.1701124640254943,1.651416393442623,1.1701124640254943,measured,1.1701124640254943,0.0,0.0,28.9,208.9
n00214,28.630225468697848,13.740528778630647,0.8232509519084487,Park Avenue,avenue_canyon,107.74636559600938,40.747845,-73.980922,Park_Ave_West,100.0208555651812,Park_Ave_West,-301.92585032370243,-236.1050257924238,Park_Ave_West_006,0.0,0.072556802213505,0.3379506545277757,0.1767490480915513,0.1041922458780463,f10,49.554384000000006,2,0,,42.71282483844352,1.160175759562471,1.6247339016393445,1.160175759562471,measured,1.160175759562471,0.0,0.0,298.7,118.7
n00215,28.59347086995269,30.594153485404384,0.8794999640471359,Park Avenue,avenue_canyon,127.66797674782174,40.74800199999999,-73.980806,Park_Ave_West,120.01331374404296,Park_Ave_West,-301.8151119150169,-216.1094042526105,Park_Ave_West_007,0.002562467707321,0.036426580704316,0.2658686046561681,0.120500035952864,0.084073455248548,f10,63.573830235372,2,0,,42.67063563796373,1.4898730540308815,2.084387876569574,1.4898730540308815,measured,1.4898730540308815,0.0,0.0,29.4,209.4
n00216,28.624506182848503,25.07272038386556,0.8464967935277505,Park Avenue,avenue_canyon,147.5895879010081,40.748159,-73.98069,Park_Ave_West,140.00576146260747,Park_Ave_West,-301.70437350633136,-196.11378271279733,Park_Ave_West_008,0.0080909410025924,0.0518316230162354,0.2858266201397838,0.1535032064722494,0.101671583456014,f10,64.663660470744,2,0,,43.286219172788975,1.493862520369844,2.12012001543423,1.493862520369844,measured,1.493862520369844,0.0,0.0,29.3,209.3
n00217,28.529880756067683,11.607488334136988,0.8038705869133725,Park Avenue,avenue_canyon,167.51119905223942,40.748316,-73.980574,Park_Ave_West,159.99819871684576,Park_Ave_West,-301.5936350986949,-176.11816117356562,Park_Ave_West_009,0.0112466097343712,0.0814131732751065,0.3336860818230953,0.1961294130866274,0.1147162398115208,f10,62.484,2,0,,43.3154795550769,1.4425327998631476,2.048655737704918,1.4425327998631476,measured,1.4425327998631476,0.0,0.0,29.3,209.3
n00218,28.419870093070926,9.223465998592731,0.8147376801908103,Park Avenue,avenue_canyon,187.3919241828501,40.748473,-73.980459,Park_Ave_West,179.94940248553482,Park_Ave_West,-301.5567185411741,-156.1634597549502,Park_Ave_West_010,0.0009241024963557,0.079874883005009,0.3512699017913591,0.1852623198091897,0.1053874368041807,f10,55.65915482574,2,0,,42.317317397075065,1.315280793994449,1.82489032215541,1.315280793994449,measured,1.315280793994449,0.0,0.0,28.9,208.9
n00219,28.31979899802934,14.582024195665426,0.8636183777414388,Park Avenue,avenue_canyon,207.36932977506288,40.748631,-73.980344,Park_Ave_West,199.99765095638728,Park_Ave_West,-301.57364017891604,-136.1116316634974,Park_Ave_West_011,0.0465319920331239,0.0565539696999474,0.3581204473027243,0.1363816222585612,0.0798276525586137,f10,55.241952000000005,2,0,,42.35920443099964,1.3041310086450164,1.8112115409836067,1.3041310086450164,measured,1.3041310086450164,0.0,0.0,28.9,208.9
n00220,28.356209734745704,11.721396692448073,0.8662106267875402,Park Avenue,avenue_canyon,227.3467353685436,40.748789,-73.980229,Park_Ave_West,220.04588912464445,Park_Ave_West,-301.5905618152263,-116.05980357215324,Park_Ave_West_012,0.0463766292668878,0.0582487202430516,0.3771275644679296,0.1337893732124597,0.0755406529694081,f10,55.241952000000005,2,0,,42.65822540363828,1.2949894534358306,1.8112115409836067,1.2949894534358306,measured,1.2949894534358306,0.0,0.0,29.0,209.0
n00221,28.435042184689934,12.640644461382236,0.8089291625287853,Park Avenue,avenue_canyon,247.1865744759977,40.748946,-73.980115,Park_Ave_West,239.9561120230345,Park_Ave_West,-301.62746711030195,-96.14602227462704,Park_Ave_West_013,0.0310441945621277,0.076614214259639,0.32435861484193,0.1910708374712146,0.1144566232115755,f10,49.3395,2,0,,42.80775757989018,1.1525831482277464,1.617688524590164,1.1525831482277464,measured,1.1525831482277464,0.0,0.0,29.6,209.6
n00222,28.492655106193187,13.680236081390786,0.7583422683371867,Park Avenue,avenue_canyon,267.10818562722903,40.74910299999999,-73.979999,Park_Ave_West,259.9484968106699,Park_Ave_West,-301.51672870266555,-76.15040073539532,Park_Ave_West_014,0.0004479274211917,0.0964359822121136,0.3026242156493452,0.2416577316628133,0.1452217494506997,f10,46.357032,2,0,,42.38245955478175,1.0937787114521018,1.5199026885245903,1.0937787114521018,measured,1.0937787114521018,0.0,0.0,29.2,209.2
n00223,28.51361218013253,20.637427464123927,0.8056327283996277,Park Avenue,avenue_canyon,287.1264772412245,40.74926099999998,-73.979883,Park_Ave_West,280.03772721547733,Park_Ave_West,-301.4598284874284,-56.05765252354344,Park_Ave_West_015,0.0013437821762636,0.0668362234420545,0.2770294021426516,0.1943672716003722,0.1275310481583177,f10,38.325552,2,0,,42.83345352577744,0.8947574581380753,1.2565754754098362,0.8947574581380753,measured,0.8947574581380753,0.0,0.0,29.2,209.2
n00224,28.434584333509207,16.84970597286798,0.8316999626623571,Park Avenue,avenue_canyon,307.0072023719412,40.74941799999999,-73.979768,Park_Ave_West,299.98886901488765,Park_Ave_West,-301.4229119313393,-36.10295110481944,Park_Ave_West_016,0.0007626871811225,0.0628015347318996,0.3103506981812007,0.1683000373376428,0.1054985026057432,f10,38.325552,2,0,,43.45715106742858,0.8819158886079224,1.2565754754098362,0.8819158886079224,measured,0.8819158886079224,0.0,0.0,28.9,208.9
n00225,28.33433999104693,6.13821625922612,0.8176950586194969,Park Avenue,avenue_canyon,326.88792750392577,40.74957500000001,-73.979653,Park_Ave_West,319.9400005180541,Park_Ave_West,-301.3859953742011,-16.14824968551389,Park_Ave_West_017,0.0026008036611528,0.0830803647230081,0.3726415926407506,0.1823049413805031,0.0992245766574949,f10,38.325552,2,0,,43.53159305813085,0.8804077523379663,1.2565754754098362,0.8804077523379663,measured,0.8804077523379663,0.0,0.0,29.2,209.2
n00226,28.22456816683973,9.489682197137222,0.7843971447146433,Park Avenue,avenue_canyon,346.8653330947646,40.74973299999999,-73.979538,Park_Ave_West,339.98817713695803,Park_Ave_West,-301.4029170115604,3.90357840524878,Park_Ave_West_018,0.0068601495004258,0.0936665356831271,0.3407736091802455,0.2156028552853567,0.1219363196022295,f10,50.081688,2,0,,42.81441333414783,1.1697389757307723,1.6420225573770493,1.1697389757307723,measured,1.1697389757307723,0.0,0.0,28.9,208.9
n00227,28.130292415797868,21.12716362327146,0.8519983865689021,Park Avenue,avenue_canyon,366.80185266566974,40.74989099999999,-73.979424,Park_Ave_West,359.99559327272374,Park_Ave_West,-301.493660499418,23.91448637608524,Park_Ave_West_019,0.0309312033550668,0.0513903219018802,0.2958377975118649,0.1480016134310978,0.0966112915292176,f10,50.081688,2,0,,43.06455700251467,1.162944460268698,1.6420225573770493,1.162944460268698,measured,1.162944460268698,0.0,0.0,28.9,208.9
n00228,27.930001814808836,13.464472924758264,0.8749916030497279,Park Avenue,avenue_canyon,386.7383722373677,40.750049,-73.97931,Park_Ave_West,380.0029992699752,Park_Ave_West,-301.5844039883247,43.92539434634021,Park_Ave_West_020,0.0,0.0509883990925438,0.3568913940770852,0.1250083969502721,0.0740199978577282,f10,51.032664,2,0,,42.98256168213674,1.1872876348644623,1.673202098360656,1.1872876348644623,measured,1.1872876348644623,0.0,0.0,28.5,208.5
n00229,27.85092886952515,4.465872617497082,0.853759241258418,Park Avenue,avenue_canyon,406.67489180700494,40.750207,-73.979196,Park_Ave_West,400.0103951305212,Park_Ave_West,-301.6751474776139,63.936302317285296,Park_Ave_West_021,0.0251404296213877,0.0699660517158311,0.4084645330123718,0.146240758741582,0.0762747070257508,f10,64.61760000000001,2,0,,43.4298741710319,1.4878606312679696,2.1186098360655743,1.4878606312679696,measured,1.4878606312679696,0.0,0.0,28.2,208.2
n00230,27.808254919171866,3.3888031836805004,0.8650692457735244,Park Avenue,avenue_canyon,426.5854337752201,40.75036600000001,-73.979085,Park_Ave_West,419.9951660054415,Park_Ave_West,-302.0411947146111,83.92157659805582,Park_Ave_West_022,0.0637570200487971,0.0647188409260586,0.4149260057738327,0.1349307542264756,0.0702119133004169,f10,97.249488,2,0,,43.24105483617432,2.249008225364652,3.1885078032786884,2.249008225364652,measured,2.249008225364652,0.0,0.0,28.8,208.8
n00231,28.315360962259177,2.985869760721652,0.9023507712505554,Park Avenue,avenue_canyon,446.5219533448573,40.750524,-73.978971,Park_Ave_West,440.002541514436,Park_Ave_West,-302.13193820351773,103.93248456831076,Park_Ave_West_023,0.0193496576976031,0.0476726748196985,0.4405306159817113,0.0976492287494446,0.049976553929746,f10,126.650496,2,0,,43.30983011552503,2.924289835868008,4.152475278688525,2.924289835868008,measured,2.924289835868008,0.0,0.0,28.8,208.8
n00232,33.72514365764574,2.852976492794302,0.9104727244806864,Park Avenue,avenue_canyon,466.4175868932928,40.750682,-73.978858,Park_Ave_West,459.9694313733857,Park_Ave_West,-302.29650354397177,123.90247241805804,Park_Ave_West_024,0.0157198306405916,0.0420617006668557,0.4277582555740973,0.0895272755193137,0.0474655748524579,f10,126.650496,2,0,,42.30492711284491,2.9937528473260397,4.152475278688525,2.9937528473260397,measured,2.9937528473260397,0.0,0.0,41.0,221.0
n00233,36.12654900059245,1.666739443456012,0.8892249693585603,Park Avenue,avenue_canyon,486.1569063057101,40.750835,-73.978737,Park_Ave_West,479.7899999704112,Park_Ave_West,-301.601303102324,143.71418787214668,Park_Ave_West_025,0.0,0.0541290510207968,0.4345104077756859,0.1107750306414396,0.0566459796206428,f10,145.173192,2,0,,42.11018702444189,3.4474601576986004,4.759776786885246,3.4474601576986004,measured,3.4474601576986004,0.0,0.0,27.0,207.0
n00234,28.810190851515472,0.1452583124168633,0.911500111440258,Park Avenue,avenue_canyon,504.1993571046152,40.75093999999999,-73.978544,Park_Ave_West,499.8242521493601,Park_Ave_West,-293.0066960442664,161.81007173949104,Park_Ave_West_026,0.0607203958788886,0.0436853146706237,0.4499346817108839,0.0884998885597421,0.0448145738891183,f10,145.173192,1,0,,,,4.759776786885246,3.244011287258626,radius_mean,,0.0,0.0,29.4,209.4
n00236,31.31649358670336,0.8922334167607242,0.9017759926033986,Park Avenue,avenue_canyon,524.1209682564275,40.75109699999999,-73.978428,Park_Ave_West,529.6819586658476,Park_Ave_West,-292.8959576355808,181.80569327930425,Park_Ave_West_028,0.1092014736495912,0.051427352737023,0.4721447769295419,0.0982240073966014,0.0467966546595784,f10,168.696132,2,0,,55.48188422867741,3.040562416818652,5.531020721311475,3.040562416818652,measured,3.040562416818652,0.0,0.0,29.4,209.4
n00238,31.18912780394413,1.2898594282817353,0.9036305612055116,Park Avenue,avenue_canyon,544.0425794097197,40.751254,-73.978312,Park_Ave_West,559.5396245156371,Park_Ave_West,-292.7852192279444,201.801314818536,Park_Ave_West_030,0.0973273611161857,0.0502756933430724,0.4714217863972346,0.0963694387944884,0.046093745451416,f10,168.696132,2,0,,43.12505493362056,3.9117893822897702,5.531020721311475,3.9117893822897702,measured,3.9117893822897702,0.0,0.0,219.0,39.0
n00240,31.189110722591806,0.2616038921662141,0.8833149801134619,Park Avenue,avenue_canyon,563.9233045396435,40.751411,-73.978197,Park_Ave_West,589.4373946704682,Park_Ave_West,-292.7483026704236,221.7560162371514,Park_Ave_West_032,0.202751712873578,0.0630001323328302,0.4769160659425794,0.1166850198865381,0.0536848875537078,f10,123.559824,2,0,,57.058851789775474,2.1654803790170383,4.051141770491803,2.1654803790170383,measured,2.1654803790170383,0.0,0.0,298.9,118.9
n00241,31.18911072259179,0.5381204817115142,0.9469095892536378,Park Avenue,avenue_canyon,570.8409181242009,40.751513,-73.978269,Park_Ave_West,602.2892754617736,Park_Ave_West,-303.5549717413693,228.71668812651177,Park_Ave_West_033,0.0847874121682252,0.022479364408848,0.4009372958283927,0.0530904107463622,0.0306110463375142,f10,109.441488,1,0,,,,3.5882455081967217,2.493916451762398,radius_mean,,0.0,0.0,298.9,118.9
n00242,135.03782969170712,0.0,0.9251055441511156,Park Avenue,avenue_canyon,667.3947395631105,40.75223299999999,-73.97761,Park_Ave_West#1,0.0,Park_Ave_West,-293.66987082939823,325.6142516529001,Park_Ave_West_034,0.2290644273161888,0.0406543139135655,0.5021670932623444,0.0748944558488845,0.0342401419353189,f11,45.84192,2,0,,45.84869091949028,0.999852320331192,1.5030137704918034,0.999852320331192,measured,0.999852320331192,0.0,1.0,63.9,243.9
n00243,135.03782969170712,0.0,0.9745055366795008,Park Avenue,avenue_canyon,677.1571699807066,40.75245999999999,-73.977908,Park_Ave_West#1,37.34081167764781,Park_Ave_West,-327.89005258989647,335.4678103194552,Park_Ave_West_035,0.3389478847384452,0.0150703434058159,0.5760518628693959,0.0254944633204992,0.0104241199146832,f11,45.84192,2,0,,43.53379395604328,1.0530191796811297,1.5030137704918034,1.0530191796811297,measured,1.0530191796811297,0.0,1.0,347.0,167.0
n00244,135.03782969170712,0.0,0.9437268298579744,Park Avenue,avenue_canyon,677.2502623232364,40.75237299999999,-73.97770000000001,Park_Ave_West#1,17.29992735066058,Park_Ave_West,-307.8511845873588,335.52917491781665,Park_Ave_West_036,0.2479076469317078,0.0328416744204353,0.5507699177032613,0.0562731701420257,0.0234314957215903,f11,45.84192,2,0,,44.97189093577867,1.019346063643705,1.5030137704918034,1.019346063643705,measured,1.019346063643705,0.0,1.0,300.8,120.8
n00245,135.03782969170712,0.3260282873260108,0.9762455710901532,Park Avenue,avenue_canyon,684.9236663872216,40.75259700000001,-73.97804200000002,Park_Ave_West#1,56.29580461136385,Park_Ave_West,-345.15801324360405,343.2908682605754,Park_Ave_West_037,0.1902037019608542,0.0139726625261684,0.5742402799612238,0.0237544289098466,0.0097817663836782,f11,45.84192,1,0,,,,1.5030137704918034,1.0530191796811297,radius_mean,,0.0,1.0,347.0,167.0
n00250,32.72772830525227,3.4574141554206923,0.8234492267688703,Tunnel Exit Street,other,102.06758490483298,40.746038,-73.976788,Tunnel_Exit_Street,79.9357995531411,Tunnel_Exit_Street,100.53930055104053,-242.4491440030732,Tunnel_Exit_Street_005,0.0167528884485363,0.0847904080495028,0.3954703492256879,0.1765507732311296,0.0917603651816268,f12,17.319570016620002,2,0,,13.938135669877134,1.2426030587470007,0.9464245910721312,1.2426030587470007,measured,1.2426030587470007,0.0,0.0,299.1,119.1
n00251,27.093907526918628,0.5983686588629914,0.8178729293622234,Tunnel Exit Street,other,262.98691300474195,40.74729899999999,-73.975834,Tunnel_Exit_Street#1,0.0,Tunnel_Exit_Street,103.07538499456209,-80.93461519059288,Tunnel_Exit_Street_006,0.0458338689059018,0.0915987071850683,0.4113397459746185,0.1821270706377765,0.0905283634527081,f13,30.522672,2,0,,14.715540647639834,2.0741794495260635,1.6679055737704918,2.0741794495260635,measured,2.0741794495260635,0.0,0.0,28.6,208.6
n00252,27.09390752691862,0.0011994067101095,0.9274805729672496,Tunnel Exit Street,other,282.97922701662844,40.747458,-73.975721,Tunnel_Exit_Street#1,20.064705214676096,Tunnel_Exit_Street,102.85698146132611,-60.86750066753535,Tunnel_Exit_Street_007,0.1248849863186478,0.0330864916236239,0.4231566555910094,0.0725194270327502,0.0394329354091263,f13,20.04822,2,0,,14.465972304036818,1.3858881780387082,1.0955311475409837,1.3858881780387082,measured,1.3858881780387082,0.0,0.0,28.6,208.6
n00253,27.0939075269186,0.1374994970327967,0.9496733314006058,Tunnel Exit Street,other,302.8748605657509,40.747616,-73.975608,Tunnel_Exit_Street#1,40.03180804232791,Tunnel_Exit_Street,102.69241612087212,-40.89751281778808,Tunnel_Exit_Street_008,0.0845735376933589,0.0277068736723734,0.5228337133258084,0.0503266685993941,0.0226197949270207,f13,17.849088000000002,2,0,,13.362063824715284,1.335803228763602,0.97536,1.335803228763602,measured,1.335803228763602,0.0,0.0,26.9,206.9
n00254,27.12314959956398,2.4128772388585875,0.9418574545991936,Tunnel Exit Street,other,322.81521936950975,40.747777,-73.975501,Tunnel_Exit_Street#1,60.05853524097223,Tunnel_Exit_Street,101.92340508935705,-20.88166567486245,Tunnel_Exit_Street_009,0.1262852610088884,0.0304612749660765,0.4934455260879754,0.0581425454008065,0.0276812704347299,f13,14.673072,2,0,,13.875243137784146,1.057500171657768,0.8018072131147541,1.057500171657768,measured,1.057500171657768,0.0,0.0,27.5,207.5
n00255,27.51171345161898,6.947515378400491,0.877828112447445,Tunnel Exit Street,other,342.7406697548628,40.747937,-73.975392,Tunnel_Exit_Street#1,80.0633534072574,Tunnel_Exit_Street,101.35587595438513,-0.8811049629600873,Tunnel_Exit_Street_010,0.0463927708142364,0.0409253526567647,0.2940563970453491,0.122171887552555,0.0812465348957902,f13,14.673072,2,0,,18.51298041157964,0.7925829160831487,0.8018072131147541,0.7925829160831487,measured,0.7925829160831487,0.0,0.0,29.2,209.2
n00256,28.13775053162526,4.008808426438617,0.903588095342027,Tunnel Exit Street,other,362.6213948848924,40.748094,-73.975277,Tunnel_Exit_Street#1,100.01460156414905,Tunnel_Exit_Street,101.39279251047424,19.073596455763948,Tunnel_Exit_Street_011,0.1494786187540739,0.034469195094385,0.3230509183881419,0.096411904657973,0.0619427095635879,f13,19.05762,2,0,,14.21182750854409,1.3409689913941498,1.0414,1.3409689913941498,measured,1.3409689913941498,0.0,0.0,29.2,209.2
n00257,28.510869712305293,1.604914264692196,0.8877534900103079,Tunnel Exit Street,other,382.5430060367048,40.748251,-73.975161,Tunnel_Exit_Street#1,120.00706273404472,Tunnel_Exit_Street,101.5035309191598,39.069217995577176,Tunnel_Exit_Street_012,0.0618603900074958,0.0539805946732537,0.4269305238836697,0.1122465099896921,0.0582659153164383,f13,19.05762,2,0,,13.974288325132214,1.3637631882638068,1.0414,1.3637631882638068,measured,1.3637631882638068,0.0,0.0,29.2,209.2
n00258,28.51073444513655,2.167426845358545,0.8703325652558277,Tunnel Exit Street,other,402.5204116289176,40.748409,-73.975046,Tunnel_Exit_Street#1,140.05534531787433,Tunnel_Exit_Street,101.48660928180044,59.12104608633983,Tunnel_Exit_Street_013,0.001918824196764,0.0616122918252866,0.4135439565175974,0.1296674347441723,0.0680551429188856,f13,19.821144,2,0,,22.82050191476756,0.8685673993512552,1.0831226229508195,0.8685673993512552,measured,0.8685673993512552,0.0,0.0,29.3,209.3
