node_id,street_name,lat,lng,heading_fwd_deg,heading_rev_deg,seq_fwd,seq_rev,is_tunnel,is_bridge,_seq,source_id,folder,osm_name,lon,easting_m,northing_m,chain,chain_pos_m,street_segment,cleaned_street,typology,in_study,usable,exclude_reason
n00443,Copthall Avenue,51.515665,-0.086829,268.7,88.7,2,12,0,0,2,copthall_avenue_002,copthall_avenue,Copthall Avenue,-0.086829,532847.9040108218,181372.7127510773,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00444,Copthall Avenue,51.515661,-0.087118,270.8,90.8,3,11,0,0,3,copthall_avenue_003,copthall_avenue,Copthall Avenue,-0.087118,532827.8641561433,181371.7437573063,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00445,Copthall Avenue,51.515664,-0.087408,272.6,92.6,4,10,0,0,4,copthall_avenue_004,copthall_avenue,Copthall Avenue,-0.087408,532807.7345701857,181371.5514502184,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00446,Copthall Avenue,51.515672,-0.087704,312.4,132.4,5,9,0,0,5,copthall_avenue_005,copthall_avenue,Copthall Avenue,-0.087704,532787.1741626663,181371.90435932844,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00447,Copthall Avenue,51.51579,-0.087909,1.5,181.5,6,8,0,0,6,copthall_avenue_006,copthall_avenue,Copthall Avenue,-0.087909,532772.6079298232,181384.65464921808,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00448,Copthall Avenue,51.515971,-0.087902,18.0,198.0,7,7,0,0,7,copthall_avenue_007,copthall_avenue,Copthall Avenue,-0.087902,532772.567683203,181404.79508041372,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00449,Copthall Avenue,51.516152,-0.087808,13.9,193.9,8,6,0,0,8,copthall_avenue_008,copthall_avenue,Copthall Avenue,-0.087808,532778.5636269455,181425.09323778376,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00450,Copthall Avenue,51.516294,-0.087752,7.8,187.8,9,5,0,0,9,copthall_avenue_009,copthall_avenue,Copthall Avenue,-0.087752,532782.0363584837,181440.98559101985,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00451,Copthall Avenue,51.516474,-0.087713,4.3,184.3,10,4,0,0,10,copthall_avenue_010,copthall_avenue,Copthall Avenue,-0.087713,532784.2191596201,181461.07283892744,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00452,Copthall Avenue,51.516651,-0.087692,5.6,185.6,11,3,0,0,11,copthall_avenue_011,copthall_avenue,Copthall Avenue,-0.087692,532785.1618017765,181480.79384399985,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00453,Copthall Avenue,51.516836,-0.087663,6.2,186.2,12,2,0,0,12,copthall_avenue_012,copthall_avenue,Copthall Avenue,-0.087663,532786.6362272137,181501.41897874937,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00454,Copthall Avenue,51.517057,-0.087624,6.2,186.2,13,1,0,0,13,copthall_avenue_013,copthall_avenue,Copthall Avenue,-0.087624,532788.699817212,181526.0655542396,copthall_avenue,,copthall_avenue,copthall_avenue,unclassified,True,True,
n00455,Cornhill,51.513394,-0.088735,94.4,274.4,1,16,0,0,1,cornhill_001,cornhill,Cornhill,-0.088735,532722.2570646238,181116.71518920112,cornhill,,cornhill,cornhill,unclassified,True,True,
n00456,Cornhill,51.51338,-0.08845,98.4,278.4,2,15,0,0,2,cornhill_002,cornhill,Cornhill,-0.08845,532742.0726717022,181115.6748462772,cornhill,,cornhill,cornhill,unclassified,True,True,
n00457,Cornhill,51.513354,-0.088159,95.1,275.1,3,14,0,0,3,cornhill_003,cornhill,Cornhill,-0.088159,532762.3394667449,181113.3110212421,cornhill,,cornhill,cornhill,unclassified,True,True,
n00458,Cornhill,51.513336,-0.087844,94.1,274.1,4,13,0,0,4,cornhill_004,cornhill,Cornhill,-0.087844,532784.2482994316,181111.880411736,cornhill,,cornhill,cornhill,unclassified,True,True,
n00459,Cornhill,51.513327,-0.087649,87.8,267.8,5,12,0,0,5,cornhill_005,cornhill,Cornhill,-0.087649,532797.8046913459,181111.23313560375,cornhill,,cornhill,cornhill,unclassified,True,True,
n00460,Cornhill,51.513335,-0.087323,84.5,264.5,6,11,0,0,6,cornhill_006,cornhill,Cornhill,-0.087323,532820.4012271855,181112.7139033657,cornhill,,cornhill,cornhill,unclassified,True,True,
n00461,Cornhill,51.513351,-0.087058,85.5,265.5,7,10,0,0,7,cornhill_007,cornhill,Cornhill,-0.087058,532838.7419644113,181114.9737559453,cornhill,,cornhill,cornhill,unclassified,True,True,
n00462,Cornhill,51.513365,-0.086777,86.4,266.4,8,9,0,0,8,cornhill_008,cornhill,Cornhill,-0.086777,532858.198675126,181117.0402930161,cornhill,,cornhill,cornhill,unclassified,True,True,
n00463,Cornhill,51.513376,-0.086489,90.5,270.5,9,8,0,0,9,cornhill_009,cornhill,Cornhill,-0.086489,532878.1497965547,181118.78599598416,cornhill,,cornhill,cornhill,unclassified,True,True,
n00464,Cornhill,51.513375,-0.0862,87.8,267.8,10,7,0,0,10,cornhill_010,cornhill,Cornhill,-0.0862,532898.2051908857,181119.19915704583,cornhill,,cornhill,cornhill,unclassified,True,True,
n00465,Cornhill,51.513383,-0.085862,88.2,268.2,11,6,0,0,11,cornhill_011,cornhill,Cornhill,-0.085862,532921.6343099995,181120.70215090064,cornhill,,cornhill,cornhill,unclassified,True,True,
n00466,Cornhill,51.513388,-0.085586,86.6,266.6,12,5,0,0,12,cornhill_012,cornhill,Cornhill,-0.085586,532940.7702314417,181121.75910458667,cornhill,,cornhill,cornhill,unclassified,True,True,
n00467,Cornhill,51.513398,-0.085311,83.9,263.9,13,4,0,0,13,cornhill_013,cornhill,Cornhill,-0.085311,532959.8222148558,181123.37032966205,cornhill,,cornhill,cornhill,unclassified,True,True,
n00468,Cornhill,51.513417,-0.085029,97.6,277.6,14,3,0,0,14,cornhill_014,cornhill,Cornhill,-0.085029,532979.3336999507,181125.9951621157,cornhill,,cornhill,cornhill,unclassified,True,True,
n00469,Cornhill,51.51339,-0.084708,74.8,254.8,15,2,0,0,15,cornhill_015,cornhill,Cornhill,-0.084708,533001.6850870838,181123.57555817865,cornhill,,cornhill,cornhill,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00470,Cornhill,51.513433,-0.084454,74.8,254.8,16,1,0,0,16,cornhill_016,cornhill,Cornhill,-0.084454,533019.1838982537,181128.8185673362,cornhill,,cornhill,cornhill,unclassified,True,True,
n00471,Cousin Lane,51.509449,-0.09167,358.7,178.7,1,6,0,0,1,cousin_lane_001,cousin_lane,Cousin Lane,-0.09167,532530.0492635866,180672.7049365388,cousin_lane,,cousin_lane,cousin_lane,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00472,Cousin Lane,51.509609,-0.091676,18.7,198.7,2,5,0,0,2,cousin_lane_002,cousin_lane,Cousin Lane,-0.091676,532529.1689695289,180690.48654980003,cousin_lane,,cousin_lane,cousin_lane,unclassified,True,True,
n00473,Cousin Lane,51.509784,-0.091581,18.4,198.4,3,4,0,0,3,cousin_lane_003,cousin_lane,Cousin Lane,-0.091581,532535.2537014183,180710.1189615541,cousin_lane,,cousin_lane,cousin_lane,unclassified,True,True,
n00474,Cousin Lane,51.509956,-0.09149,17.7,197.7,4,3,0,0,4,cousin_lane_004,cousin_lane,Cousin Lane,-0.09149,532541.0695172333,180729.4105347716,cousin_lane,,cousin_lane,cousin_lane,unclassified,True,True,
n00475,Cousin Lane,51.510136,-0.091398,17.7,197.7,5,2,0,0,5,cousin_lane_005,cousin_lane,Cousin Lane,-0.091398,532546.9314741779,180749.5935490902,cousin_lane,,cousin_lane,cousin_lane,unclassified,True,True,
n00476,Cousin Lane,51.510307,-0.091311,17.7,197.7,6,1,0,0,6,cousin_lane_006,cousin_lane,Cousin Lane,-0.091311,532552.4725291488,180768.7666962971,cousin_lane,,cousin_lane,cousin_lane,unclassified,True,True,
n00477,Cross Lane,51.509347,-0.081795,309.3,129.3,1,2,0,0,1,cross_lane_001,cross_lane,Cross Lane,-0.081795,533215.5899901757,180679.2764634039,cross_lane,,cross_lane,cross_lane,unclassified,True,True,
n00478,Cross Lane,51.50946,-0.082015,309.3,129.3,2,1,0,0,2,cross_lane_002,cross_lane,Cross Lane,-0.082015,533199.9944636936,180691.44226961472,cross_lane,,cross_lane,cross_lane,unclassified,True,True,
n00479,Cullum Street,51.511612,-0.082161,8.1,188.1,1,2,0,0,1,cullum_street_south_001,cullum_street,Cullum Street,-0.082161,533183.5920187021,180930.4852243092,cullum_street,,cullum_street,cullum_street,unclassified,True,True,
n00480,Cullum Street,51.511972,-0.082157,286.6,106.6,1,4,0,0,1,cullum_street_north_001,cullum_street,Cullum Street,-0.082157,533182.8204561906,180970.52551870333,cullum_street,,cullum_street,cullum_street,unclassified,True,True,
n00481,Cullum Street,51.511796,-0.082119,8.1,188.1,2,1,0,0,2,cullum_street_south_002,cullum_street,Cullum Street,-0.082119,533185.9701070024,180951.02291942717,cullum_street,,cullum_street,cullum_street,unclassified,True,True,
n00482,Cullum Street,51.512025,-0.082437,280.7,100.7,2,3,0,0,2,cullum_street_north_002,cullum_street,Cullum Street,-0.082437,533163.2374233601,180975.91015412877,cullum_street,,cullum_street,cullum_street,unclassified,True,True,
n00483,Cullum Street,51.512061,-0.082747,327.7,147.7,3,2,0,0,3,cullum_street_north_003,cullum_street,Cullum Street,-0.082747,533141.6223301829,180979.3498803537,cullum_street,,cullum_street,cullum_street,unclassified,True,True,
n00484,Cullum Street,51.512165,-0.082852,327.7,147.7,4,1,0,0,4,cullum_street_north_004,cullum_street,Cullum Street,-0.082852,533134.0336487978,180990.724108839,cullum_street,,cullum_street,cullum_street,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00485,Custom House Walkway,51.508403,-0.081705,281.0,101.0,1,7,0,0,1,custom_house_walkway_001,custom_house_walkway,Custom House Walkway,-0.081705,533224.5868084619,180574.4647339921,custom_house_walkway,,custom_house_walkway,custom_house_walkway,unclassified,True,True,
n00486,Custom House Walkway,51.508438,-0.081992,265.7,85.7,2,6,0,0,2,custom_house_walkway_002,custom_house_walkway,Custom House Walkway,-0.081992,533204.5689340879,180577.83485092156,custom_house_walkway,,custom_house_walkway,custom_house_walkway,unclassified,True,True,
n00487,Custom House Walkway,51.508423,-0.082321,294.0,114.0,3,5,0,0,3,custom_house_walkway_003,custom_house_walkway,Custom House Walkway,-0.082321,533181.7822670245,180575.56853794664,custom_house_walkway,,custom_house_walkway,custom_house_walkway,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00488,Custom House Walkway,51.50852,-0.082671,290.9,110.9,4,4,0,0,4,custom_house_walkway_004,custom_house_walkway,Custom House Walkway,-0.082671,533157.2120360417,180585.71886212617,custom_house_walkway,,custom_house_walkway,custom_house_walkway,unclassified,True,True,
n00489,Custom House Walkway,51.508567,-0.082865,275.4,95.4,5,3,0,0,5,custom_house_walkway_005,custom_house_walkway,Custom House Walkway,-0.082865,533143.6128603832,180590.5927260608,custom_house_walkway,,custom_house_walkway,custom_house_walkway,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00490,Custom House Walkway,51.508582,-0.083129,270.2,90.2,6,2,0,0,6,custom_house_walkway_006,custom_house_walkway,Custom House Walkway,-0.083129,533125.2494069744,180591.7809072372,custom_house_walkway,,custom_house_walkway,custom_house_walkway,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00491,Custom House Walkway,51.508583,-0.083507,270.2,90.2,7,1,0,0,7,custom_house_walkway_007,custom_house_walkway,Custom House Walkway,-0.083507,533099.0159307406,180591.20515189745,custom_house_walkway,,custom_house_walkway,custom_house_walkway,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00492,Dark House Walk,51.508545,-0.084737,295.7,115.7,1,3,0,0,1,dark_house_walk_001,dark_house_walk,Dark House Walk,-0.084737,533013.7730863576,180584.7450430985,dark_house_walk,,dark_house_walk,dark_house_walk,unclassified,True,True,
n00493,Dark House Walk,51.508604,-0.084932,277.5,97.5,2,2,0,0,2,dark_house_walk_002,dark_house_walk,Dark House Walk,-0.084932,533000.0697506451,180590.95190685696,dark_house_walk,,dark_house_walk,dark_house_walk,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00494,Dark House Walk,51.50863,-0.085238,277.5,97.5,3,1,0,0,3,dark_house_walk_003,dark_house_walk,Dark House Walk,-0.085238,532978.7598453683,180593.28758448132,dark_house_walk,,dark_house_walk,dark_house_walk,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00495,Devonshire Row,51.51678,-0.079957,297.3,117.3,1,4,0,0,1,devonshire_row_001,devonshire_row,Devonshire Row,-0.079957,533321.4456098826,181509.1915872605,devonshire_row,,devonshire_row,devonshire_row,unclassified,True,True,
n00496,Devonshire Row,51.516863,-0.080213,295.3,115.3,2,3,0,0,2,devonshire_row_002,devonshire_row,Devonshire Row,-0.080213,533303.4420516179,181517.95543127408,devonshire_row,,devonshire_row,devonshire_row,unclassified,True,True,
n00497,Devonshire Row,51.516906,-0.080358,296.0,116.0,3,2,0,0,3,devonshire_row_003,devonshire_row,Devonshire Row,-0.080358,533293.2564547807,181522.4732404624,devonshire_row,,devonshire_row,devonshire_row,unclassified,True,True,
n00498,Devonshire Row,51.517019,-0.080726,296.0,116.0,4,1,0,0,4,devonshire_row_004,devonshire_row,Devonshire Row,-0.080726,533267.3949121613,181534.36945932143,devonshire_row,,devonshire_row,devonshire_row,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00499,Distaff Lane,51.512305,-0.098222,96.6,276.6,1,9,0,0,1,distaff_lane_001,distaff_lane,Distaff Lane,-0.098222,532067.1409760595,180978.4659494614,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00500,Distaff Lane,51.512278,-0.097848,85.8,265.8,2,8,0,0,2,distaff_lane_002,distaff_lane,Distaff Lane,-0.097848,532093.1699411082,180976.1379128981,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00501,Distaff Lane,51.512285,-0.09769,92.8,272.8,3,7,0,0,3,distaff_lane_003,distaff_lane,Distaff Lane,-0.09769,532104.112937899,180977.201300868,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00502,Distaff Lane,51.512276,-0.097393,94.7,274.7,4,6,0,0,4,distaff_lane_004,distaff_lane,Distaff Lane,-0.097393,532124.7470526561,180976.7362021972,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00503,Distaff Lane,51.512261,-0.097105,97.8,277.8,5,5,0,0,5,distaff_lane_005,distaff_lane,Distaff Lane,-0.097105,532144.774035813,180975.58773095036,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00504,Distaff Lane,51.512237,-0.096819,35.3,215.3,6,4,0,0,6,distaff_lane_006,distaff_lane,Distaff Lane,-0.096819,532164.6882836184,180973.43490203956,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00505,Distaff Lane,51.512379,-0.096658,9.0,189.0,7,3,0,0,7,distaff_lane_007,distaff_lane,Distaff Lane,-0.096658,532175.4489957378,180989.5162706308,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00506,Distaff Lane,51.512559,-0.096612,9.1,189.1,8,2,0,0,8,distaff_lane_008,distaff_lane,Distaff Lane,-0.096612,532178.1202080991,181009.6158353001,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00507,Distaff Lane,51.512753,-0.096563,9.1,189.1,9,1,0,0,9,distaff_lane_009,distaff_lane,Distaff Lane,-0.096563,532180.959061581,181031.27765931096,distaff_lane,,distaff_lane,distaff_lane,unclassified,True,True,
n00508,Dowgate Hill,51.510585,-0.091246,21.4,201.4,1,7,0,0,1,dowgate_hill_001,dowgate_hill,Dowgate Hill,-0.091246,532556.1766164291,180799.79875019548,dowgate_hill,,dowgate_hill,dowgate_hill,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00509,Dowgate Hill,51.510791,-0.091117,16.1,196.1,2,6,0,0,2,dowgate_hill_002,dowgate_hill,Dowgate Hill,-0.091117,532564.5304214049,180822.94002925587,dowgate_hill,,dowgate_hill,dowgate_hill,unclassified,True,True,
n00510,Dowgate Hill,51.510969,-0.091035,15.2,195.2,3,5,0,0,3,dowgate_hill_003,dowgate_hill,Dowgate Hill,-0.091035,532569.7040597474,180842.88257071105,dowgate_hill,,dowgate_hill,dowgate_hill,unclassified,True,True,
n00511,Dowgate Hill,51.511148,-0.090958,15.2,195.2,4,4,0,0,4,dowgate_hill_004,dowgate_hill,Dowgate Hill,-0.090958,532574.5278055682,180862.9272712785,dowgate_hill,,dowgate_hill,dowgate_hill,unclassified,True,True,
n00512,Dowgate Hill,51.511321,-0.090883,10.7,190.7,5,3,0,0,5,dowgate_hill_005,dowgate_hill,Dowgate Hill,-0.090883,532579.2301358216,180882.30113962517,dowgate_hill,,dowgate_hill,dowgate_hill,unclassified,True,True,
n00513,Dowgate Hill,51.511479,-0.090835,21.2,201.2,6,2,0,0,6,dowgate_hill_006,dowgate_hill,Dowgate Hill,-0.090835,532582.1024463875,180899.95809400367,dowgate_hill,,dowgate_hill,dowgate_hill,unclassified,True,True,
n00514,Dowgate Hill,51.511609,-0.090755,21.2,201.2,7,1,0,0,7,dowgate_hill_007,dowgate_hill,Dowgate Hill,-0.090755,532587.2763949281,180914.55929544003,dowgate_hill,,dowgate_hill,dowgate_hill,unclassified,True,True,
n00515,Dunster Court,51.511305,-0.081469,0.0,180.0,1,2,0,0,1,dunster_court_seg1_001,dunster_court,Dunster Court,-0.081469,533232.5037757829,180897.60452072264,dunster_court,,dunster_court,dunster_court,unclassified,True,True,
n00516,Dunster Court,51.511298,-0.080685,20.0,200.0,1,3,0,0,1,dunster_court_seg2_001,dunster_court,Dunster Court,-0.080685,533286.9250620375,180898.2525389093,dunster_court,,dunster_court,dunster_court,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00517,Dunster Court,51.511305,-0.081469,0.0,180.0,2,1,0,0,2,dunster_court_seg1_002,dunster_court,Dunster Court,-0.081469,533232.5037757829,180897.60452072264,dunster_court,,dunster_court,dunster_court,unclassified,True,True,
n00518,Dunster Court,51.511349,-0.080656,57.9,237.9,2,2,0,0,2,dunster_court_seg2_002,dunster_court,Dunster Court,-0.080656,533288.7885991586,180903.9766568262,dunster_court,,dunster_court,dunster_court,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00519,Dunster Court,51.511442,-0.080419,57.9,237.9,3,1,0,0,3,dunster_court_seg2_003,dunster_court,Dunster Court,-0.080419,533304.9624775446,180914.7498450295,dunster_court,,dunster_court,dunster_court,unclassified,True,False,"user-contributed panorama, not a Street View capture"
