file,ground_share,tunnel_share,off_street,reason,node_id
abchurch_lane/north_to_south/001_n00008_S_L.jpg,0.336152,0.0,False,,n00008
abchurch_lane/north_to_south/001_n00008_S_R.jpg,0.33361700000000005,0.0,False,,n00008
abchurch_lane/north_to_south/002_n00007_S_L.jpg,0.38143900000000003,0.0,False,,n00007
abchurch_lane/north_to_south/002_n00007_S_R.jpg,0.49351400000000006,0.0,False,,n00007
abchurch_lane/north_to_south/003_n00006_S_L.jpg,0.46125099999999997,0.0,False,,n00006
abchurch_lane/north_to_south/003_n00006_S_R.jpg,0.557295,0.0,False,,n00006
abchurch_lane/north_to_south/004_n00005_W_L.jpg,0.081236,0.562835,True,tunnel,n00005
abchurch_lane/north_to_south/004_n00005_W_R.jpg,0.151925,0.007201,False,,n00005
abchurch_lane/north_to_south/005_n00004_S_L.jpg,0.0,0.0,True,no public ground,n00004
abchurch_lane/north_to_south/005_n00004_S_R.jpg,0.0,0.994344,True,tunnel,n00004
abchurch_lane/north_to_south/006_n00003_S_L.jpg,0.148196,0.0,False,,n00003
abchurch_lane/north_to_south/006_n00003_S_R.jpg,0.265208,0.0,False,,n00003
abchurch_lane/north_to_south/007_n00002_S_L.jpg,0.154623,0.4429,True,tunnel,n00002
abchurch_lane/north_to_south/007_n00002_S_R.jpg,0.47782899999999995,0.0,False,,n00002
abchurch_lane/north_to_south/008_n00001_S_L.jpg,0.237786,0.0,False,,n00001
abchurch_lane/north_to_south/008_n00001_S_R.jpg,0.213089,0.0,False,,n00001
abchurch_lane/north_to_south/009_n00000_S_L.jpg,0.710273,0.0,False,,n00000
abchurch_lane/north_to_south/009_n00000_S_R.jpg,0.642874,0.0,False,,n00000
abchurch_lane/south_to_north/001_n00000_N_L.jpg,0.7928189999999999,0.0,False,,n00000
abchurch_lane/south_to_north/001_n00000_N_R.jpg,0.836287,0.0,False,,n00000
abchurch_lane/south_to_north/002_n00001_N_L.jpg,0.47054100000000004,0.0,False,,n00001
abchurch_lane/south_to_north/002_n00001_N_R.jpg,0.263486,0.0,False,,n00001
abchurch_lane/south_to_north/003_n00002_N_L.jpg,0.33544,0.0,False,,n00002
abchurch_lane/south_to_north/003_n00002_N_R.jpg,0.128336,0.0,False,,n00002
abchurch_lane/south_to_north/004_n00003_N_L.jpg,0.34543,0.0,False,,n00003
abchurch_lane/south_to_north/004_n00003_N_R.jpg,0.099322,0.0,False,,n00003
abchurch_lane/south_to_north/005_n00004_N_L.jpg,0.19306,0.794912,True,tunnel,n00004
abchurch_lane/south_to_north/005_n00004_N_R.jpg,0.322259,0.620464,True,tunnel,n00004
abchurch_lane/south_to_north/006_n00005_E_L.jpg,0.003003,0.965498,True,tunnel,n00005
abchurch_lane/south_to_north/006_n00005_E_R.jpg,0.274317,0.012071,False,,n00005
abchurch_lane/south_to_north/007_n00006_N_L.jpg,0.454007,0.0,False,,n00006
abchurch_lane/south_to_north/007_n00006_N_R.jpg,0.339661,0.0,False,,n00006
abchurch_lane/south_to_north/008_n00007_N_L.jpg,0.400083,0.0,False,,n00007
abchurch_lane/south_to_north/008_n00007_N_R.jpg,0.315504,0.0,False,,n00007
abchurch_lane/south_to_north/009_n00008_N_L.jpg,0.309093,0.0,False,,n00008
abchurch_lane/south_to_north/009_n00008_N_R.jpg,0.248093,0.0,False,,n00008
abchurch_yard/north_to_south/001_n00011_S_F.jpg,0.25947600000000004,0.0,False,,n00011
abchurch_yard/north_to_south/002_n00010_S_F.jpg,0.120795,0.0,False,,n00010
abchurch_yard/north_to_south/003_n00009_E_L.jpg,0.21997,0.0,False,,n00009
abchurch_yard/north_to_south/003_n00009_E_R.jpg,0.075654,0.508389,True,tunnel,n00009
abchurch_yard/south_to_north/001_n00009_W_L.jpg,0.444432,0.0,False,,n00009
abchurch_yard/south_to_north/001_n00009_W_R.jpg,0.240287,0.0,False,,n00009
abchurch_yard/south_to_north/002_n00010_N_F.jpg,0.292452,0.0,False,,n00010
abchurch_yard/south_to_north/003_n00011_N_F.jpg,0.6043259999999999,0.0,False,,n00011
adams_court/east_to_west/001_n00012_W_F.jpg,0.0,0.0,True,no public ground,n00012
adams_court/east_to_west/002_n00013_N_L.jpg,0.660811,0.0,False,,n00013
adams_court/east_to_west/002_n00013_N_R.jpg,0.555038,0.0,False,,n00013
adams_court/east_to_west/003_n00014_W_F.jpg,0.072084,0.0,False,,n00014
adams_court/east_to_west/004_n00015_N_F.jpg,0.146705,0.0,False,,n00015
adams_court/east_to_west/005_n00016_W_F.jpg,0.344225,0.0,False,,n00016
adams_court/west_to_east/001_n00015_S_F.jpg,0.476114,0.0,False,,n00015
adams_court/west_to_east/002_n00016_E_F.jpg,0.422105,0.0,False,,n00016
adams_court/west_to_east/003_n00014_E_F.jpg,0.050386,0.0,False,,n00014
adams_court/west_to_east/004_n00013_S_L.jpg,0.693892,0.0,False,,n00013
adams_court/west_to_east/004_n00013_S_R.jpg,0.37126400000000004,0.0,False,,n00013
adams_court/west_to_east/005_n00012_E_F.jpg,0.073254,0.0,False,,n00012
alderman_s_walk/east_to_west/001_n00017_W_L.jpg,0.798764,0.0,False,,n00017
alderman_s_walk/east_to_west/001_n00017_W_R.jpg,0.698402,0.0,False,,n00017
alderman_s_walk/east_to_west/002_n00018_W_F.jpg,0.209229,0.0,False,,n00018
alderman_s_walk/east_to_west/003_n00019_W_F.jpg,0.374797,0.0,False,,n00019
alderman_s_walk/east_to_west/004_n00020_W_F.jpg,0.5413650000000001,0.0,False,,n00020
alderman_s_walk/west_to_east/001_n00020_E_F.jpg,0.5446789999999999,0.0,False,,n00020
alderman_s_walk/west_to_east/002_n00019_E_F.jpg,0.251056,0.0,False,,n00019
alderman_s_walk/west_to_east/003_n00018_E_F.jpg,0.179079,0.0,False,,n00018
alderman_s_walk/west_to_east/004_n00017_E_L.jpg,0.47884400000000005,0.0,False,,n00017
alderman_s_walk/west_to_east/004_n00017_E_R.jpg,0.433647,0.0,False,,n00017
aldermanbury/north_to_south/001_n00031_S_L.jpg,0.395849,0.0,False,,n00031
aldermanbury/north_to_south/001_n00031_S_R.jpg,0.859524,0.0,False,,n00031
aldermanbury/north_to_south/002_n00032_S_L.jpg,0.770032,0.0,False,,n00032
aldermanbury/north_to_south/002_n00032_S_R.jpg,0.642346,0.010895,False,,n00032
aldermanbury/north_to_south/003_n00029_S_L.jpg,0.42695700000000003,0.0,False,,n00029
aldermanbury/north_to_south/003_n00029_S_R.jpg,0.6146159999999999,0.0,False,,n00029
aldermanbury/north_to_south/004_n00030_S_L.jpg,0.519728,0.0,False,,n00030
aldermanbury/north_to_south/004_n00030_S_R.jpg,0.288608,0.0,False,,n00030
aldermanbury/north_to_south/005_n00027_S_L.jpg,0.331345,0.0,False,,n00027
aldermanbury/north_to_south/005_n00027_S_R.jpg,0.641835,0.0,False,,n00027
aldermanbury/north_to_south/006_n00028_S_L.jpg,0.617243,0.0,False,,n00028
aldermanbury/north_to_south/006_n00028_S_R.jpg,0.35168999999999995,0.0,False,,n00028
aldermanbury/north_to_south/007_n00025_S_L.jpg,0.7376039999999999,0.0,False,,n00025
aldermanbury/north_to_south/007_n00025_S_R.jpg,0.5852040000000001,0.0,False,,n00025
aldermanbury/north_to_south/008_n00026_S_L.jpg,0.586481,0.0,False,,n00026
aldermanbury/north_to_south/008_n00026_S_R.jpg,0.538276,0.0,False,,n00026
aldermanbury/north_to_south/009_n00024_S_L.jpg,0.792669,0.0,False,,n00024
aldermanbury/north_to_south/009_n00024_S_R.jpg,0.861157,0.0,False,,n00024
aldermanbury/north_to_south/010_n00023_S_L.jpg,0.655824,0.005106,False,,n00023
aldermanbury/north_to_south/010_n00023_S_R.jpg,0.75835,0.0,False,,n00023
aldermanbury/north_to_south/011_n00022_S_L.jpg,0.707997,0.0,False,,n00022
aldermanbury/north_to_south/011_n00022_S_R.jpg,0.470188,0.0,False,,n00022
aldermanbury/north_to_south/012_n00021_W_L.jpg,0.666518,0.0,False,,n00021
aldermanbury/north_to_south/012_n00021_W_R.jpg,0.7529039999999999,0.0,False,,n00021
aldermanbury/south_to_north/001_n00021_E_L.jpg,0.741476,0.0,False,,n00021
aldermanbury/south_to_north/001_n00021_E_R.jpg,0.674999,0.0,False,,n00021
aldermanbury/south_to_north/002_n00022_N_L.jpg,0.844877,0.0,False,,n00022
aldermanbury/south_to_north/002_n00022_N_R.jpg,0.7447410000000001,0.0,False,,n00022
aldermanbury/south_to_north/003_n00023_N_L.jpg,0.621436,0.0,False,,n00023
aldermanbury/south_to_north/003_n00023_N_R.jpg,0.6373329999999999,0.0,False,,n00023
aldermanbury/south_to_north/004_n00024_N_L.jpg,0.302757,0.0,False,,n00024
aldermanbury/south_to_north/004_n00024_N_R.jpg,0.633047,0.0,False,,n00024
aldermanbury/south_to_north/005_n00025_N_L.jpg,0.471251,0.0,False,,n00025
aldermanbury/south_to_north/005_n00025_N_R.jpg,0.806996,0.0,False,,n00025
aldermanbury/south_to_north/006_n00026_N_L.jpg,0.28276500000000004,0.0,False,,n00026
aldermanbury/south_to_north/006_n00026_N_R.jpg,0.6370100000000001,0.0,False,,n00026
aldermanbury/south_to_north/007_n00027_N_L.jpg,0.588368,0.0,False,,n00027
aldermanbury/south_to_north/007_n00027_N_R.jpg,0.33519299999999996,0.0,False,,n00027
aldermanbury/south_to_north/008_n00028_N_L.jpg,0.28949100000000005,0.0,False,,n00028
aldermanbury/south_to_north/008_n00028_N_R.jpg,0.540626,0.0,False,,n00028
aldermanbury/south_to_north/009_n00029_N_L.jpg,0.782315,0.0,False,,n00029
aldermanbury/south_to_north/009_n00029_N_R.jpg,0.304778,0.0,False,,n00029
aldermanbury/south_to_north/010_n00030_N_L.jpg,0.279321,0.0,False,,n00030
aldermanbury/south_to_north/010_n00030_N_R.jpg,0.6139749999999999,0.0,False,,n00030
aldermanbury/south_to_north/011_n00031_N_L.jpg,0.696669,0.0,False,,n00031
aldermanbury/south_to_north/011_n00031_N_R.jpg,0.699211,0.0,False,,n00031
aldermanbury/south_to_north/012_n00032_N_L.jpg,0.805989,0.0,False,,n00032
aldermanbury/south_to_north/012_n00032_N_R.jpg,0.7557149999999999,0.0,False,,n00032
aldermanbury_square/east_to_west/001_n00037_W_L.jpg,0.8617309999999999,0.0,False,,n00037
aldermanbury_square/east_to_west/001_n00037_W_R.jpg,0.6035470000000001,0.000197,False,,n00037
aldermanbury_square/east_to_west/002_n00036_W_L.jpg,0.8001079999999999,0.0,False,,n00036
aldermanbury_square/east_to_west/002_n00036_W_R.jpg,0.811547,0.0,False,,n00036
aldermanbury_square/east_to_west/003_n00035_W_L.jpg,0.627124,0.0,False,,n00035
aldermanbury_square/east_to_west/003_n00035_W_R.jpg,0.49245399999999995,0.0,False,,n00035
aldermanbury_square/east_to_west/004_n00034_S_L.jpg,0.838363,0.0,False,,n00034
aldermanbury_square/east_to_west/004_n00034_S_R.jpg,0.676723,0.0,False,,n00034
aldermanbury_square/east_to_west/005_n00033_S_L.jpg,0.71084,0.0,False,,n00033
aldermanbury_square/east_to_west/005_n00033_S_R.jpg,0.690461,0.0,False,,n00033
aldermanbury_square/west_to_east/001_n00033_N_L.jpg,0.6908749999999999,0.0,False,,n00033
aldermanbury_square/west_to_east/001_n00033_N_R.jpg,0.8227470000000001,0.0,False,,n00033
aldermanbury_square/west_to_east/002_n00034_N_L.jpg,0.46545400000000003,0.0,False,,n00034
aldermanbury_square/west_to_east/002_n00034_N_R.jpg,0.8525510000000001,0.0,False,,n00034
aldermanbury_square/west_to_east/003_n00035_E_L.jpg,0.8612240000000001,0.0,False,,n00035
aldermanbury_square/west_to_east/003_n00035_E_R.jpg,0.814773,0.0,False,,n00035
aldermanbury_square/west_to_east/004_n00036_E_L.jpg,0.7873779999999999,0.0,False,,n00036
aldermanbury_square/west_to_east/004_n00036_E_R.jpg,0.7814859999999999,0.0,False,,n00036
aldermanbury_square/west_to_east/005_n00037_E_L.jpg,0.752278,0.0,False,,n00037
aldermanbury_square/west_to_east/005_n00037_E_R.jpg,0.8291789999999999,0.0,False,,n00037
aldersgate_rotunda/north_to_south/001_n00045_W_L.jpg,0.764065,0.0,False,,n00045
aldersgate_rotunda/north_to_south/001_n00045_W_R.jpg,0.707168,0.0,False,,n00045
aldersgate_rotunda/north_to_south/002_n00044_W_L.jpg,0.726583,0.0,False,,n00044
aldersgate_rotunda/north_to_south/002_n00044_W_R.jpg,0.783354,0.0,False,,n00044
aldersgate_rotunda/north_to_south/003_n00043_S_L.jpg,0.7181409999999999,0.0,False,,n00043
aldersgate_rotunda/north_to_south/003_n00043_S_R.jpg,0.809098,0.0,False,,n00043
aldersgate_rotunda/north_to_south/004_n00042_S_L.jpg,0.695569,0.0,False,,n00042
aldersgate_rotunda/north_to_south/004_n00042_S_R.jpg,0.747386,0.0,False,,n00042
aldersgate_rotunda/north_to_south/005_n00041_E_L.jpg,0.8003399999999999,0.0,False,,n00041
aldersgate_rotunda/north_to_south/005_n00041_E_R.jpg,0.806222,0.0,False,,n00041
aldersgate_rotunda/north_to_south/006_n00040_E_L.jpg,0.763071,0.0,False,,n00040
aldersgate_rotunda/north_to_south/006_n00040_E_R.jpg,0.853998,0.0,False,,n00040
aldersgate_rotunda/north_to_south/007_n00039_E_L.jpg,0.714304,0.003469,False,,n00039
aldersgate_rotunda/north_to_south/007_n00039_E_R.jpg,0.793048,0.0,False,,n00039
aldersgate_rotunda/north_to_south/008_n00038_N_L.jpg,0.7386170000000001,0.017493,False,,n00038
aldersgate_rotunda/north_to_south/008_n00038_N_R.jpg,0.7546269999999999,0.004395,False,,n00038
aldersgate_rotunda/south_to_north/001_n00038_S_L.jpg,0.834831,0.0,False,,n00038
aldersgate_rotunda/south_to_north/001_n00038_S_R.jpg,0.42590999999999996,0.0,False,,n00038
aldersgate_rotunda/south_to_north/002_n00039_W_L.jpg,0.839827,0.0,False,,n00039
aldersgate_rotunda/south_to_north/002_n00039_W_R.jpg,0.6918310000000001,0.0,False,,n00039
aldersgate_rotunda/south_to_north/003_n00040_W_L.jpg,0.83645,0.0,False,,n00040
aldersgate_rotunda/south_to_north/003_n00040_W_R.jpg,0.605873,0.0,False,,n00040
aldersgate_rotunda/south_to_north/004_n00041_W_L.jpg,0.824917,0.0,False,,n00041
aldersgate_rotunda/south_to_north/004_n00041_W_R.jpg,0.564587,0.0,False,,n00041
aldersgate_rotunda/south_to_north/005_n00042_N_L.jpg,0.8090470000000001,0.0,False,,n00042
aldersgate_rotunda/south_to_north/005_n00042_N_R.jpg,0.677244,0.0,False,,n00042
aldersgate_rotunda/south_to_north/006_n00043_N_L.jpg,0.8070980000000001,0.0,False,,n00043
aldersgate_rotunda/south_to_north/006_n00043_N_R.jpg,0.649182,0.0,False,,n00043
aldersgate_rotunda/south_to_north/007_n00044_E_L.jpg,0.794066,0.0,False,,n00044
aldersgate_rotunda/south_to_north/007_n00044_E_R.jpg,0.722002,0.0,False,,n00044
aldersgate_rotunda/south_to_north/008_n00045_E_L.jpg,0.732864,0.0,False,,n00045
aldersgate_rotunda/south_to_north/008_n00045_E_R.jpg,0.8100879999999999,0.0,False,,n00045
aldersgate_street/north_to_south/001_n00052_S_L.jpg,0.71103,0.0,False,,n00052
aldersgate_street/north_to_south/001_n00052_S_R.jpg,0.8430869999999999,0.0,False,,n00052
aldersgate_street/north_to_south/002_n00054_S_L.jpg,0.706718,0.0,False,,n00054
aldersgate_street/north_to_south/002_n00054_S_R.jpg,0.65865,0.0,False,,n00054
aldersgate_street/north_to_south/003_n00055_S_L.jpg,0.723913,0.0,False,,n00055
aldersgate_street/north_to_south/003_n00055_S_R.jpg,0.7388129999999999,0.0,False,,n00055
aldersgate_street/north_to_south/004_n00049_S_L.jpg,0.751172,0.0,False,,n00049
aldersgate_street/north_to_south/004_n00049_S_R.jpg,0.7670999999999999,0.0,False,,n00049
aldersgate_street/north_to_south/005_n00051_S_L.jpg,0.7426630000000001,0.0,False,,n00051
aldersgate_street/north_to_south/005_n00051_S_R.jpg,0.7048749999999999,0.0,False,,n00051
aldersgate_street/north_to_south/006_n00053_S_L.jpg,0.805256,0.0,False,,n00053
aldersgate_street/north_to_south/006_n00053_S_R.jpg,0.743575,0.0,False,,n00053
aldersgate_street/north_to_south/007_n00046_S_L.jpg,0.701492,0.0,False,,n00046
aldersgate_street/north_to_south/007_n00046_S_R.jpg,0.677163,0.0,False,,n00046
aldersgate_street/north_to_south/008_n00048_S_L.jpg,0.635399,0.547019,True,tunnel,n00048
aldersgate_street/north_to_south/008_n00048_S_R.jpg,0.787595,9.4e-05,False,,n00048
aldersgate_street/north_to_south/009_n00050_S_L.jpg,0.8242440000000001,0.0,False,,n00050
aldersgate_street/north_to_south/009_n00050_S_R.jpg,0.7269530000000001,0.0,False,,n00050
aldersgate_street/north_to_south/010_n00047_S_L.jpg,0.67547,0.0,False,,n00047
aldersgate_street/north_to_south/010_n00047_S_R.jpg,0.7463289999999999,0.0,False,,n00047
aldersgate_street/south_to_north/001_n00046_N_L.jpg,0.731855,0.0,False,,n00046
aldersgate_street/south_to_north/001_n00046_N_R.jpg,0.702232,0.0,False,,n00046
aldersgate_street/south_to_north/002_n00047_N_L.jpg,0.7441650000000001,0.0,False,,n00047
aldersgate_street/south_to_north/002_n00047_N_R.jpg,0.8390119999999999,0.0,False,,n00047
aldersgate_street/south_to_north/003_n00048_N_L.jpg,0.735151,0.0,False,,n00048
aldersgate_street/south_to_north/003_n00048_N_R.jpg,0.6647310000000001,0.0,False,,n00048
aldersgate_street/south_to_north/004_n00049_N_L.jpg,0.7396419999999999,0.0,False,,n00049
aldersgate_street/south_to_north/004_n00049_N_R.jpg,0.7831980000000001,0.003885,False,,n00049
aldersgate_street/south_to_north/005_n00050_N_L.jpg,0.723841,0.0,False,,n00050
aldersgate_street/south_to_north/005_n00050_N_R.jpg,0.793118,0.0,False,,n00050
aldersgate_street/south_to_north/006_n00051_N_L.jpg,0.725345,0.0,False,,n00051
aldersgate_street/south_to_north/006_n00051_N_R.jpg,0.727502,0.0,False,,n00051
aldersgate_street/south_to_north/007_n00052_N_L.jpg,0.849696,0.0,False,,n00052
aldersgate_street/south_to_north/007_n00052_N_R.jpg,0.8402560000000001,0.0,False,,n00052
aldersgate_street/south_to_north/008_n00053_N_L.jpg,0.757206,0.0,False,,n00053
aldersgate_street/south_to_north/008_n00053_N_R.jpg,0.7700720000000001,0.0,False,,n00053
aldersgate_street/south_to_north/009_n00054_N_L.jpg,0.7805420000000001,0.0,False,,n00054
aldersgate_street/south_to_north/009_n00054_N_R.jpg,0.69319,0.0,False,,n00054
aldersgate_street/south_to_north/010_n00055_N_L.jpg,0.735484,0.0,False,,n00055
aldersgate_street/south_to_north/010_n00055_N_R.jpg,0.697017,0.0,False,,n00055
all_hallows_lane/north_to_south/001_n00062_S_L.jpg,0.705524,0.0,False,,n00062
all_hallows_lane/north_to_south/001_n00062_S_R.jpg,0.7247429999999999,0.0,False,,n00062
all_hallows_lane/north_to_south/002_n00061_S_L.jpg,0.31506500000000004,0.0,False,,n00061
all_hallows_lane/north_to_south/002_n00061_S_R.jpg,0.253648,0.0,False,,n00061
all_hallows_lane/north_to_south/003_n00060_S_L.jpg,0.24361100000000002,0.0,False,,n00060
all_hallows_lane/north_to_south/003_n00060_S_R.jpg,0.248997,0.0,False,,n00060
all_hallows_lane/north_to_south/004_n00059_S_L.jpg,0.27499399999999996,0.0,False,,n00059
all_hallows_lane/north_to_south/004_n00059_S_R.jpg,0.265538,0.0,False,,n00059
all_hallows_lane/north_to_south/005_n00058_S_L.jpg,0.31685,0.0,False,,n00058
all_hallows_lane/north_to_south/005_n00058_S_R.jpg,0.252902,0.0,False,,n00058
all_hallows_lane/north_to_south/006_n00057_S_L.jpg,0.396578,0.0,False,,n00057
all_hallows_lane/north_to_south/006_n00057_S_R.jpg,0.396189,0.0,False,,n00057
all_hallows_lane/north_to_south/007_n00056_S_F.jpg,0.608819,0.0,False,,n00056
all_hallows_lane/south_to_north/001_n00056_N_F.jpg,0.544168,0.0,False,,n00056
all_hallows_lane/south_to_north/002_n00057_N_L.jpg,0.29479299999999997,0.0,False,,n00057
all_hallows_lane/south_to_north/002_n00057_N_R.jpg,0.266599,0.0,False,,n00057
all_hallows_lane/south_to_north/003_n00058_N_L.jpg,0.353488,0.0,False,,n00058
all_hallows_lane/south_to_north/003_n00058_N_R.jpg,0.493552,0.0,False,,n00058
all_hallows_lane/south_to_north/004_n00059_N_L.jpg,0.35138,0.0,False,,n00059
all_hallows_lane/south_to_north/004_n00059_N_R.jpg,0.157171,0.0,False,,n00059
all_hallows_lane/south_to_north/005_n00060_N_L.jpg,0.27679400000000004,0.0,False,,n00060
all_hallows_lane/south_to_north/005_n00060_N_R.jpg,0.316643,0.0,False,,n00060
all_hallows_lane/south_to_north/006_n00061_N_L.jpg,0.364799,0.0,False,,n00061
all_hallows_lane/south_to_north/006_n00061_N_R.jpg,0.2821,0.0,False,,n00061
all_hallows_lane/south_to_north/007_n00062_N_L.jpg,0.8601240000000001,0.005579,False,,n00062
all_hallows_lane/south_to_north/007_n00062_N_R.jpg,0.882625,0.0,False,,n00062
angel_court/north_to_south/001_n00067_S_F.jpg,0.6783870000000001,0.0,False,,n00067
angel_court/north_to_south/002_n00066_S_F.jpg,0.45378999999999997,0.0,False,,n00066
angel_court/north_to_south/003_n00065_S_F.jpg,0.309497,0.0,False,,n00065
angel_court/north_to_south/004_n00064_S_F.jpg,0.33781799999999995,0.0,False,,n00064
angel_court/north_to_south/005_n00063_S_F.jpg,0.7617640000000001,0.0,False,,n00063
angel_court/south_to_north/001_n00063_N_F.jpg,0.064613,0.0,False,,n00063
angel_court/south_to_north/002_n00064_N_F.jpg,0.30317700000000003,0.0,False,,n00064
angel_court/south_to_north/003_n00065_N_F.jpg,0.442972,0.0,False,,n00065
angel_court/south_to_north/004_n00066_N_F.jpg,0.598407,0.0,False,,n00066
angel_court/south_to_north/005_n00067_N_F.jpg,0.540237,0.0,False,,n00067
angel_lane/north_to_south/001_n00069_S_L.jpg,0.80484,0.0,False,,n00069
angel_lane/north_to_south/001_n00069_S_R.jpg,0.534268,0.0,False,,n00069
angel_lane/north_to_south/002_n00068_S_F.jpg,0.45621900000000004,0.0,False,,n00068
angel_lane/south_to_north/001_n00068_N_F.jpg,0.696588,0.0,False,,n00068
angel_lane/south_to_north/002_n00069_N_L.jpg,0.433151,0.0,False,,n00069
angel_lane/south_to_north/002_n00069_N_R.jpg,0.851215,0.0,False,,n00069
angel_street/east_to_west/001_n00070_N_L.jpg,0.7893399999999999,0.0,False,,n00070
angel_street/east_to_west/001_n00070_N_R.jpg,0.83803,0.0,False,,n00070
angel_street/east_to_west/002_n00071_W_L.jpg,0.309942,0.0,False,,n00071
angel_street/east_to_west/002_n00071_W_R.jpg,0.8234649999999999,0.0,False,,n00071
angel_street/east_to_west/003_n00072_W_L.jpg,0.202034,0.0,False,,n00072
angel_street/east_to_west/003_n00072_W_R.jpg,0.055613,0.0,False,,n00072
angel_street/east_to_west/004_n00073_W_L.jpg,0.150233,0.0,False,,n00073
angel_street/east_to_west/004_n00073_W_R.jpg,0.140974,0.0,False,,n00073
angel_street/east_to_west/005_n00074_W_L.jpg,0.195643,0.0,False,,n00074
angel_street/east_to_west/005_n00074_W_R.jpg,0.174023,0.0,False,,n00074
angel_street/west_to_east/001_n00074_E_L.jpg,0.1479,0.0,False,,n00074
angel_street/west_to_east/001_n00074_E_R.jpg,0.159017,0.0,False,,n00074
angel_street/west_to_east/002_n00073_E_L.jpg,0.095552,0.0,False,,n00073
angel_street/west_to_east/002_n00073_E_R.jpg,0.23927800000000002,0.0,False,,n00073
angel_street/west_to_east/003_n00072_E_L.jpg,0.17357699999999998,0.0,False,,n00072
angel_street/west_to_east/003_n00072_E_R.jpg,0.203173,0.0,False,,n00072
angel_street/west_to_east/004_n00071_E_L.jpg,0.805981,0.0,False,,n00071
angel_street/west_to_east/004_n00071_E_R.jpg,0.7425240000000001,0.0,False,,n00071
angel_street/west_to_east/005_n00070_S_L.jpg,0.8965850000000001,0.0,False,,n00070
angel_street/west_to_east/005_n00070_S_R.jpg,0.7727200000000001,0.0,False,,n00070
arthur_street/north_to_south/001_n00077_S_L.jpg,0.508701,0.0,False,,n00077
arthur_street/north_to_south/001_n00077_S_R.jpg,0.28920900000000005,0.0,False,,n00077
arthur_street/north_to_south/002_n00076_S_L.jpg,0.809299,0.0,False,,n00076
arthur_street/north_to_south/002_n00076_S_R.jpg,0.6014130000000001,0.0,False,,n00076
arthur_street/north_to_south/003_n00075_S_L.jpg,0.76806,0.0,False,,n00075
arthur_street/north_to_south/003_n00075_S_R.jpg,0.8308610000000001,0.0,False,,n00075
arthur_street/south_to_north/001_n00075_N_L.jpg,0.790384,0.0,False,,n00075
arthur_street/south_to_north/001_n00075_N_R.jpg,0.7989040000000001,0.0,False,,n00075
arthur_street/south_to_north/002_n00076_N_L.jpg,0.5588150000000001,0.0,False,,n00076
arthur_street/south_to_north/002_n00076_N_R.jpg,0.363742,0.0,False,,n00076
arthur_street/south_to_north/003_n00077_N_L.jpg,0.12005,0.0,False,,n00077
arthur_street/south_to_north/003_n00077_N_R.jpg,0.47026100000000004,0.0,False,,n00077
austin_friars/north_to_south/001_n00083_E_F.jpg,0.414756,0.0,False,,n00083
austin_friars/north_to_south/002_n00088_W_L.jpg,0.691649,0.0,False,,n00088
austin_friars/north_to_south/002_n00088_W_R.jpg,0.697981,0.0,False,,n00088
austin_friars/north_to_south/003_n00087_W_F.jpg,0.69382,0.0,False,,n00087
austin_friars/north_to_south/004_n00081_E_F.jpg,0.43570899999999996,0.0,False,,n00081
austin_friars/north_to_south/005_n00079_E_L.jpg,0.80268,0.0,False,,n00079
austin_friars/north_to_south/005_n00079_E_R.jpg,0.7876960000000001,0.0,False,,n00079
austin_friars/north_to_south/006_n00086_W_L.jpg,0.6218809999999999,0.0,False,,n00086
austin_friars/north_to_south/006_n00086_W_R.jpg,0.32607,0.0,False,,n00086
austin_friars/north_to_south/007_n00085_S_L.jpg,0.7507109999999999,0.0,False,,n00085
austin_friars/north_to_south/007_n00085_S_R.jpg,0.534664,0.0,False,,n00085
austin_friars/north_to_south/008_n00084_S_L.jpg,0.676832,0.0,False,,n00084
austin_friars/north_to_south/008_n00084_S_R.jpg,0.333934,0.0,False,,n00084
austin_friars/north_to_south/009_n00082_S_L.jpg,0.531709,0.0,False,,n00082
austin_friars/north_to_south/009_n00082_S_R.jpg,0.561198,0.0,False,,n00082
austin_friars/north_to_south/010_n00080_E_L.jpg,0.583791,0.0,False,,n00080
austin_friars/north_to_south/010_n00080_E_R.jpg,0.360866,0.0,False,,n00080
austin_friars/north_to_south/011_n00078_E_L.jpg,0.175313,0.0,False,,n00078
austin_friars/north_to_south/011_n00078_E_R.jpg,0.5351610000000001,0.0,False,,n00078
austin_friars/south_to_north/001_n00078_W_L.jpg,0.0,0.0,True,no public ground,n00078
austin_friars/south_to_north/001_n00078_W_R.jpg,0.6037840000000001,0.0,False,,n00078
austin_friars/south_to_north/002_n00079_W_L.jpg,0.405028,0.0,False,,n00079
austin_friars/south_to_north/002_n00079_W_R.jpg,0.559969,0.0,False,,n00079
austin_friars/south_to_north/003_n00080_W_L.jpg,0.536854,0.0,False,,n00080
austin_friars/south_to_north/003_n00080_W_R.jpg,0.464316,0.0,False,,n00080
austin_friars/south_to_north/004_n00081_W_F.jpg,0.39872799999999997,0.0,False,,n00081
austin_friars/south_to_north/005_n00082_N_L.jpg,0.655435,0.0,False,,n00082
austin_friars/south_to_north/005_n00082_N_R.jpg,0.33528,0.0,False,,n00082
austin_friars/south_to_north/006_n00083_W_F.jpg,0.214036,0.0,False,,n00083
austin_friars/south_to_north/007_n00084_N_L.jpg,0.457388,0.0,False,,n00084
